record_date,record_time,snapshot_type,source_sequence,source_line_no,available_cash,total_asset,reported_position_market_value,calculated_position_market_value,cash_ratio,raw_security_code,normalized_security_code,security_name,position_quantity,available_quantity,cost_basis,market_price,market_value,is_defensive_etf,pnl,raw_text,parse_status
2026-05-20,,position,0,150,,,786965.0,,,300535.XSHE,300535.XSHE,达威股份,2100,,,18.31,38451.0,False,-495.0,"达威股份(300535.XSHE)	2100股	18.31	38,451.00	-495.00",parsed
2026-05-20,,position,0,151,,,786965.0,,,300405.XSHE,300405.XSHE,科隆股份,8300,,,7.19,59677.0,False,177.0,"科隆股份(300405.XSHE)	8300股	7.19	59,677.00	177.00",parsed
2026-05-20,,position,0,152,,,786965.0,,,600561.XSHG,600561.XSHG,江西长运,11600,,,6.86,79576.0,False,-2085.0,"江西长运(600561.XSHG)	11600股	6.86	79,576.00	-2,085.00",parsed
2026-05-20,,position,0,153,,,786965.0,,,600697.XSHG,600697.XSHG,欧亚集团,6400,,,12.3,78720.0,False,-1900.0,"欧亚集团(600697.XSHG)	6400股	12.3	78,720.00	-1,900.00",parsed
2026-05-20,,position,0,154,,,786965.0,,,301167.XSHE,301167.XSHE,建研设计,4600,,,17.19,79074.0,False,-2628.0,"建研设计(301167.XSHE)	4600股	17.19	79,074.00	-2,628.00",parsed
2026-05-20,,position,0,155,,,786965.0,,,300500.XSHE,300500.XSHE,启迪设计,1600,,,12.04,19264.0,False,208.0,"启迪设计(300500.XSHE)	1600股	12.04	19,264.00	208.00",parsed
2026-05-20,,position,0,156,,,786965.0,,,600455.XSHG,600455.XSHG,博通股份,2700,,,29.45,79515.0,False,806.0,"博通股份(600455.XSHG)	2700股	29.45	79,515.00	806.00",parsed
2026-05-20,,position,0,157,,,786965.0,,,300417.XSHE,300417.XSHE,南华仪器,5200,,,14.96,77792.0,False,-347.0,"南华仪器(300417.XSHE)	5200股	14.96	77,792.00	-347.00",parsed
2026-05-20,,position,0,158,,,786965.0,,,300929.XSHE,300929.XSHE,华骐环保,5700,,,13.66,77862.0,False,-3533.0,"华骐环保(300929.XSHE)	5700股	13.66	77,862.00	-3,533.00",parsed
2026-05-20,,position,0,159,,,786965.0,,,600493.XSHG,600493.XSHG,凤竹纺织,8100,,,7.27,58887.0,False,-1671.0,"凤竹纺织(600493.XSHG)	8100股	7.27	58,887.00	-1,671.00",parsed
2026-05-20,,cash_summary,0,160,207908.04,,786965.0,,,,,Cash,,,,,207908.04,False,207908.04,"Cash	 	 	207,908.04	0.00",parsed
2026-05-20,,total_summary,0,161,,994873.04,786965.0,,,,,Total,,,,,994873.04,False,,"总共:994,873.04	-5,183.51",parsed
2026-05-21,,position,0,163,,,756857.0,,,300665.XSHE,300665.XSHE,飞鹿股份,6200,,,9.33,57846.0,False,2242.49,"飞鹿股份(300665.XSHE)	6200股	9.33	57,846.00	2,242.49",parsed
2026-05-21,,position,0,164,,,756857.0,,,301098.XSHE,301098.XSHE,金埔园林,7500,,,10.2,76500.0,False,241.0,"金埔园林(301098.XSHE)	7500股	10.2	76,500.00	241.00",parsed
2026-05-21,,position,0,165,,,756857.0,,,300535.XSHE,300535.XSHE,达威股份,2100,,,17.6,36960.0,False,-1986.0,"达威股份(300535.XSHE)	2100股	17.6	36,960.00	-1,986.00",parsed
2026-05-21,,position,0,166,,,756857.0,,,300405.XSHE,300405.XSHE,科隆股份,8300,,,6.87,57021.0,False,-2479.0,"科隆股份(300405.XSHE)	8300股	6.87	57,021.00	-2,479.00",parsed
2026-05-21,,position,0,167,,,756857.0,,,600561.XSHG,600561.XSHG,江西长运,11600,,,6.57,76212.0,False,-5449.0,"江西长运(600561.XSHG)	11600股	6.57	76,212.00	-5,449.00",parsed
2026-05-21,,position,0,168,,,756857.0,,,600697.XSHG,600697.XSHG,欧亚集团,6400,,,11.8,75520.0,False,-5100.0,"欧亚集团(600697.XSHG)	6400股	11.8	75,520.00	-5,100.00",parsed
2026-05-21,,position,0,169,,,756857.0,,,301167.XSHE,301167.XSHE,建研设计,4600,,,16.46,75716.0,False,-5986.0,"建研设计(301167.XSHE)	4600股	16.46	75,716.00	-5,986.00",parsed
2026-05-21,,position,0,170,,,756857.0,,,300500.XSHE,300500.XSHE,启迪设计,1600,,,11.61,18576.0,False,-480.0,"启迪设计(300500.XSHE)	1600股	11.61	18,576.00	-480.00",parsed
2026-05-21,,position,0,171,,,756857.0,,,600455.XSHG,600455.XSHG,博通股份,2700,,,28.61,77247.0,False,-1462.0,"博通股份(600455.XSHG)	2700股	28.61	77,247.00	-1,462.00",parsed
2026-05-21,,position,0,172,,,756857.0,,,300417.XSHE,300417.XSHE,南华仪器,5200,,,14.39,74828.0,False,-3311.0,"南华仪器(300417.XSHE)	5200股	14.39	74,828.00	-3,311.00",parsed
2026-05-21,,position,0,173,,,756857.0,,,300929.XSHE,300929.XSHE,华骐环保,5700,,,13.12,74784.0,False,-6611.0,"华骐环保(300929.XSHE)	5700股	13.12	74,784.00	-6,611.00",parsed
2026-05-21,,position,0,174,,,756857.0,,,600493.XSHG,600493.XSHG,凤竹纺织,8100,,,6.87,55647.0,False,-4911.0,"凤竹纺织(600493.XSHG)	8100股	6.87	55,647.00	-4,911.00",parsed
2026-05-21,,cash_summary,0,175,207908.04,,756857.0,,,,,Cash,,,,,207908.04,False,207908.04,"Cash	 	 	207,908.04	0.00",parsed
2026-05-21,,total_summary,0,176,,964765.04,756857.0,,,,,Total,,,,,964765.04,False,,"总共:964,765.04	-35,291.51",parsed
2026-05-22,,position,0,178,,,984979.0,,,300665.XSHE,300665.XSHE,飞鹿股份,6200,,,9.75,60450.0,False,4846.49,"飞鹿股份(300665.XSHE)	6200股	9.75	60,450.00	4,846.49",parsed
2026-05-22,,position,0,179,,,984979.0,,,301098.XSHE,301098.XSHE,金埔园林,9400,,,10.57,99358.0,False,3529.0,"金埔园林(301098.XSHE)	9400股	10.57	99,358.00	3,529.00",parsed
2026-05-22,,position,0,180,,,984979.0,,,300535.XSHE,300535.XSHE,达威股份,3200,,,18.12,57984.0,False,-377.0,"达威股份(300535.XSHE)	3200股	18.12	57,984.00	-377.00",parsed
2026-05-22,,position,0,181,,,984979.0,,,300405.XSHE,300405.XSHE,科隆股份,8400,,,7.16,60144.0,False,-43.0,"科隆股份(300405.XSHE)	8400股	7.16	60,144.00	-43.00",parsed
2026-05-22,,position,0,182,,,984979.0,,,600561.XSHG,600561.XSHG,江西长运,14600,,,6.79,99134.0,False,-2357.0,"江西长运(600561.XSHG)	14600股	6.79	99,134.00	-2,357.00",parsed
2026-05-22,,position,0,183,,,984979.0,,,603879.XSHG,603879.XSHG,永悦科技,3600,,,5.55,19980.0,False,756.0,"永悦科技(603879.XSHG)	3600股	5.55	19,980.00	756.00",parsed
2026-05-22,,position,0,184,,,984979.0,,,600697.XSHG,600697.XSHG,欧亚集团,8100,,,12.1,98010.0,False,-2789.0,"欧亚集团(600697.XSHG)	8100股	12.1	98,010.00	-2,789.00",parsed
2026-05-22,,position,0,185,,,984979.0,,,301167.XSHE,301167.XSHE,建研设计,5800,,,16.98,98484.0,False,-2994.0,"建研设计(301167.XSHE)	5800股	16.98	98,484.00	-2,994.00",parsed
2026-05-22,,position,0,186,,,984979.0,,,300500.XSHE,300500.XSHE,启迪设计,1600,,,11.93,19088.0,False,32.0,"启迪设计(300500.XSHE)	1600股	11.93	19,088.00	32.00",parsed
2026-05-22,,position,0,187,,,984979.0,,,600455.XSHG,600455.XSHG,博通股份,3300,,,28.95,95535.0,False,-346.0,"博通股份(600455.XSHG)	3300股	28.95	95,535.00	-346.00",parsed
2026-05-22,,position,0,188,,,984979.0,,,300417.XSHE,300417.XSHE,南华仪器,6600,,,14.91,98406.0,False,-5.0,"南华仪器(300417.XSHE)	6600股	14.91	98,406.00	-5.00",parsed
2026-05-22,,position,0,189,,,984979.0,,,300929.XSHE,300929.XSHE,华骐环保,7300,,,13.62,99426.0,False,-3169.0,"华骐环保(300929.XSHE)	7300股	13.62	99,426.00	-3,169.00",parsed
2026-05-22,,position,0,190,,,984979.0,,,600493.XSHG,600493.XSHG,凤竹纺织,11000,,,7.18,78980.0,False,-1907.0,"凤竹纺织(600493.XSHG)	11000股	7.18	78,980.00	-1,907.00",parsed
2026-05-22,,cash_summary,0,191,10199.04,,984979.0,,,,,Cash,,,,,10199.04,False,10199.04,"Cash	 	 	10,199.04	0.00",parsed
2026-05-22,,total_summary,0,192,,995178.04,984979.0,,,,,Total,,,,,995178.04,False,,"总共:995,178.04	-4,823.51",parsed
2026-05-25,,position,0,194,,,967041.0,,,300665.XSHE,300665.XSHE,飞鹿股份,6200,,,10.03,62186.0,False,6582.49,"飞鹿股份(300665.XSHE)	6200股	10.03	62,186.00	6,582.49",parsed
2026-05-25,,position,0,195,,,967041.0,,,301098.XSHE,301098.XSHE,金埔园林,9400,,,10.5,98700.0,False,2871.0,"金埔园林(301098.XSHE)	9400股	10.5	98,700.00	2,871.00",parsed
2026-05-25,,position,0,196,,,967041.0,,,300535.XSHE,300535.XSHE,达威股份,3200,,,17.36,55552.0,False,-2809.0,"达威股份(300535.XSHE)	3200股	17.36	55,552.00	-2,809.00",parsed
2026-05-25,,position,0,197,,,967041.0,,,300405.XSHE,300405.XSHE,科隆股份,8400,,,7.09,59556.0,False,-631.0,"科隆股份(300405.XSHE)	8400股	7.09	59,556.00	-631.00",parsed
2026-05-25,,position,0,198,,,967041.0,,,600561.XSHG,600561.XSHG,江西长运,14600,,,6.57,95922.0,False,-5569.0,"江西长运(600561.XSHG)	14600股	6.57	95,922.00	-5,569.00",parsed
2026-05-25,,position,0,199,,,967041.0,,,603879.XSHG,603879.XSHG,永悦科技,3600,,,5.46,19656.0,False,432.0,"永悦科技(603879.XSHG)	3600股	5.46	19,656.00	432.00",parsed
2026-05-25,,position,0,200,,,967041.0,,,600697.XSHG,600697.XSHG,欧亚集团,8100,,,11.86,96066.0,False,-4733.0,"欧亚集团(600697.XSHG)	8100股	11.86	96,066.00	-4,733.00",parsed
2026-05-25,,position,0,201,,,967041.0,,,301167.XSHE,301167.XSHE,建研设计,5800,,,16.59,96222.0,False,-5256.0,"建研设计(301167.XSHE)	5800股	16.59	96,222.00	-5,256.00",parsed
2026-05-25,,position,0,202,,,967041.0,,,300500.XSHE,300500.XSHE,启迪设计,1600,,,11.59,18544.0,False,-512.0,"启迪设计(300500.XSHE)	1600股	11.59	18,544.00	-512.00",parsed
2026-05-25,,position,0,203,,,967041.0,,,600455.XSHG,600455.XSHG,博通股份,3300,,,29.03,95799.0,False,-82.0,"博通股份(600455.XSHG)	3300股	29.03	95,799.00	-82.00",parsed
2026-05-25,,position,0,204,,,967041.0,,,300417.XSHE,300417.XSHE,南华仪器,6600,,,14.5,95700.0,False,-2711.0,"南华仪器(300417.XSHE)	6600股	14.5	95,700.00	-2,711.00",parsed
2026-05-25,,position,0,205,,,967041.0,,,300929.XSHE,300929.XSHE,华骐环保,7300,,,13.26,96798.0,False,-5797.0,"华骐环保(300929.XSHE)	7300股	13.26	96,798.00	-5,797.00",parsed
2026-05-25,,position,0,206,,,967041.0,,,600493.XSHG,600493.XSHG,凤竹纺织,11000,,,6.94,76340.0,False,-4547.0,"凤竹纺织(600493.XSHG)	11000股	6.94	76,340.00	-4,547.00",parsed
2026-05-25,,cash_summary,0,207,10199.04,,967041.0,,,,,Cash,,,,,10199.04,False,10199.04,"Cash	 	 	10,199.04	0.00",parsed
2026-05-25,,total_summary,0,208,,977240.04,967041.0,,,,,Total,,,,,977240.04,False,,"总共:977,240.04	-22,761.51",parsed
2026-05-26,,position,0,210,,,948064.0,,,300665.XSHE,300665.XSHE,飞鹿股份,6200,,,9.84,61008.0,False,5404.49,"飞鹿股份(300665.XSHE)	6200股	9.84	61,008.00	5,404.49",parsed
2026-05-26,,position,0,211,,,948064.0,,,301098.XSHE,301098.XSHE,金埔园林,9400,,,10.2,95880.0,False,51.0,"金埔园林(301098.XSHE)	9400股	10.2	95,880.00	51.00",parsed
2026-05-26,,position,0,212,,,948064.0,,,300535.XSHE,300535.XSHE,达威股份,3200,,,17.33,55456.0,False,-2905.0,"达威股份(300535.XSHE)	3200股	17.33	55,456.00	-2,905.00",parsed
2026-05-26,,position,0,213,,,948064.0,,,300405.XSHE,300405.XSHE,科隆股份,8400,,,6.89,57876.0,False,-2311.0,"科隆股份(300405.XSHE)	8400股	6.89	57,876.00	-2,311.00",parsed
2026-05-26,,position,0,214,,,948064.0,,,600561.XSHG,600561.XSHG,江西长运,14600,,,6.48,94608.0,False,-6883.0,"江西长运(600561.XSHG)	14600股	6.48	94,608.00	-6,883.00",parsed
2026-05-26,,position,0,215,,,948064.0,,,603879.XSHG,603879.XSHG,永悦科技,3600,,,5.29,19044.0,False,-180.0,"永悦科技(603879.XSHG)	3600股	5.29	19,044.00	-180.00",parsed
2026-05-26,,position,0,216,,,948064.0,,,600697.XSHG,600697.XSHG,欧亚集团,8100,,,11.71,94851.0,False,-5948.0,"欧亚集团(600697.XSHG)	8100股	11.71	94,851.00	-5,948.00",parsed
2026-05-26,,position,0,217,,,948064.0,,,301167.XSHE,301167.XSHE,建研设计,5800,,,16.05,93090.0,False,-8388.0,"建研设计(301167.XSHE)	5800股	16.05	93,090.00	-8,388.00",parsed
2026-05-26,,position,0,218,,,948064.0,,,300500.XSHE,300500.XSHE,启迪设计,1600,,,11.41,18256.0,False,-800.0,"启迪设计(300500.XSHE)	1600股	11.41	18,256.00	-800.00",parsed
2026-05-26,,position,0,219,,,948064.0,,,600455.XSHG,600455.XSHG,博通股份,3300,,,28.36,93588.0,False,-2293.0,"博通股份(600455.XSHG)	3300股	28.36	93,588.00	-2,293.00",parsed
2026-05-26,,position,0,220,,,948064.0,,,300417.XSHE,300417.XSHE,南华仪器,6600,,,14.2,93720.0,False,-4691.0,"南华仪器(300417.XSHE)	6600股	14.2	93,720.00	-4,691.00",parsed
2026-05-26,,position,0,221,,,948064.0,,,300929.XSHE,300929.XSHE,华骐环保,7300,,,13.09,95557.0,False,-7038.0,"华骐环保(300929.XSHE)	7300股	13.09	95,557.00	-7,038.00",parsed
2026-05-26,,position,0,222,,,948064.0,,,600493.XSHG,600493.XSHG,凤竹纺织,11000,,,6.83,75130.0,False,-5757.0,"凤竹纺织(600493.XSHG)	11000股	6.83	75,130.00	-5,757.00",parsed
2026-05-26,,cash_summary,0,223,10199.04,,948064.0,,,,,Cash,,,,,10199.04,False,10199.04,"Cash	 	 	10,199.04	0.00",parsed
2026-05-26,,total_summary,0,224,,958263.04,948064.0,,,,,Total,,,,,958263.04,False,,"总共:958,263.04	-41,738.51",parsed
2026-05-27,,position,0,226,,,930115.0,,,300665.XSHE,300665.XSHE,飞鹿股份,3900,,,9.5,37050.0,False,2073.6,"飞鹿股份(300665.XSHE)	3900股	9.5	37,050.00	2,073.60",parsed
2026-05-27,,position,0,227,,,930115.0,,,301098.XSHE,301098.XSHE,金埔园林,9400,,,10.27,96538.0,False,709.0,"金埔园林(301098.XSHE)	9400股	10.27	96,538.00	709.00",parsed
2026-05-27,,position,0,228,,,930115.0,,,300535.XSHE,300535.XSHE,达威股份,4300,,,16.83,72369.0,False,-5154.0,"达威股份(300535.XSHE)	4300股	16.83	72,369.00	-5,154.00",parsed
2026-05-27,,position,0,229,,,930115.0,,,300405.XSHE,300405.XSHE,科隆股份,5600,,,6.77,37912.0,False,-2212.67,"科隆股份(300405.XSHE)	5600股	6.77	37,912.00	-2,212.67",parsed
2026-05-27,,position,0,230,,,930115.0,,,600561.XSHG,600561.XSHG,江西长运,14700,,,6.27,92169.0,False,-9970.0,"江西长运(600561.XSHG)	14700股	6.27	92,169.00	-9,970.00",parsed
2026-05-27,,position,0,231,,,930115.0,,,603879.XSHG,603879.XSHG,永悦科技,7200,,,5.21,37512.0,False,-792.0,"永悦科技(603879.XSHG)	7200股	5.21	37,512.00	-792.00",parsed
2026-05-27,,position,0,232,,,930115.0,,,600697.XSHG,600697.XSHG,欧亚集团,8200,,,11.4,93480.0,False,-8482.0,"欧亚集团(600697.XSHG)	8200股	11.4	93,480.00	-8,482.00",parsed
2026-05-27,,position,0,233,,,930115.0,,,300605.XSHE,300605.XSHE,恒锋信息,1600,,,11.17,17872.0,False,-560.0,"恒锋信息(300605.XSHE)	1600股	11.17	17,872.00	-560.00",parsed
2026-05-27,,position,0,234,,,930115.0,,,301167.XSHE,301167.XSHE,建研设计,5900,,,15.66,92394.0,False,-10685.0,"建研设计(301167.XSHE)	5900股	15.66	92,394.00	-10,685.00",parsed
2026-05-27,,position,0,235,,,930115.0,,,600455.XSHG,600455.XSHG,博通股份,3300,,,27.48,90684.0,False,-5197.0,"博通股份(600455.XSHG)	3300股	27.48	90,684.00	-5,197.00",parsed
2026-05-27,,position,0,236,,,930115.0,,,300417.XSHE,300417.XSHE,南华仪器,5500,,,13.75,75625.0,False,-6384.17,"南华仪器(300417.XSHE)	5500股	13.75	75,625.00	-6,384.17",parsed
2026-05-27,,position,0,237,,,930115.0,,,300929.XSHE,300929.XSHE,华骐环保,7300,,,12.7,92710.0,False,-9885.0,"华骐环保(300929.XSHE)	7300股	12.7	92,710.00	-9,885.00",parsed
2026-05-27,,position,0,238,,,930115.0,,,600493.XSHG,600493.XSHG,凤竹纺织,14000,,,6.7,93800.0,False,-7517.0,"凤竹纺织(600493.XSHG)	14000股	6.7	93,800.00	-7,517.00",parsed
2026-05-27,,cash_summary,0,239,5323.27,,930115.0,,,,,Cash,,,,,5323.27,False,5323.27,"Cash	 	 	5,323.27	0.00",parsed
2026-05-27,,total_summary,0,240,,935438.27,930115.0,,,,,Total,,,,,935438.27,False,,"总共:935,438.27	-64,056.24",parsed
2026-05-28,,position,0,242,,,928472.0,,,300665.XSHE,300665.XSHE,飞鹿股份,3900,,,9.5,37050.0,False,2073.6,"飞鹿股份(300665.XSHE)	3900股	9.5	37,050.00	2,073.60",parsed
2026-05-28,,position,0,243,,,928472.0,,,301098.XSHE,301098.XSHE,金埔园林,9400,,,10.34,97196.0,False,1367.0,"金埔园林(301098.XSHE)	9400股	10.34	97,196.00	1,367.00",parsed
2026-05-28,,position,0,244,,,928472.0,,,300535.XSHE,300535.XSHE,达威股份,4300,,,16.92,72756.0,False,-4767.0,"达威股份(300535.XSHE)	4300股	16.92	72,756.00	-4,767.00",parsed
2026-05-28,,position,0,245,,,928472.0,,,300405.XSHE,300405.XSHE,科隆股份,5600,,,6.8,38080.0,False,-2044.67,"科隆股份(300405.XSHE)	5600股	6.8	38,080.00	-2,044.67",parsed
2026-05-28,,position,0,246,,,928472.0,,,600561.XSHG,600561.XSHG,江西长运,14700,,,6.23,91581.0,False,-10558.0,"江西长运(600561.XSHG)	14700股	6.23	91,581.00	-10,558.00",parsed
2026-05-28,,position,0,247,,,928472.0,,,603879.XSHG,603879.XSHG,永悦科技,7200,,,5.24,37728.0,False,-576.0,"永悦科技(603879.XSHG)	7200股	5.24	37,728.00	-576.00",parsed
2026-05-28,,position,0,248,,,928472.0,,,600697.XSHG,600697.XSHG,欧亚集团,8200,,,11.31,92742.0,False,-9220.0,"欧亚集团(600697.XSHG)	8200股	11.31	92,742.00	-9,220.00",parsed
2026-05-28,,position,0,249,,,928472.0,,,300605.XSHE,300605.XSHE,恒锋信息,1600,,,11.36,18176.0,False,-256.0,"恒锋信息(300605.XSHE)	1600股	11.36	18,176.00	-256.00",parsed
2026-05-28,,position,0,250,,,928472.0,,,301167.XSHE,301167.XSHE,建研设计,5900,,,15.61,92099.0,False,-10980.0,"建研设计(301167.XSHE)	5900股	15.61	92,099.00	-10,980.00",parsed
2026-05-28,,position,0,251,,,928472.0,,,600455.XSHG,600455.XSHG,博通股份,3300,,,27.21,89793.0,False,-6088.0,"博通股份(600455.XSHG)	3300股	27.21	89,793.00	-6,088.00",parsed
2026-05-28,,position,0,252,,,928472.0,,,300417.XSHE,300417.XSHE,南华仪器,5500,,,13.75,75625.0,False,-6384.17,"南华仪器(300417.XSHE)	5500股	13.75	75,625.00	-6,384.17",parsed
2026-05-28,,position,0,253,,,928472.0,,,300929.XSHE,300929.XSHE,华骐环保,7300,,,12.62,92126.0,False,-10469.0,"华骐环保(300929.XSHE)	7300股	12.62	92,126.00	-10,469.00",parsed
2026-05-28,,position,0,254,,,928472.0,,,600493.XSHG,600493.XSHG,凤竹纺织,14000,,,6.68,93520.0,False,-7797.0,"凤竹纺织(600493.XSHG)	14000股	6.68	93,520.00	-7,797.00",parsed
2026-05-28,,cash_summary,0,255,5323.27,,928472.0,,,,,Cash,,,,,5323.27,False,5323.27,"Cash	 	 	5,323.27	0.00",parsed
2026-05-28,,total_summary,0,256,,933795.27,928472.0,,,,,Total,,,,,933795.27,False,,"总共:933,795.27	-65,699.24",parsed
2026-05-29,,position,0,258,,,901805.0,,,300665.XSHE,300665.XSHE,飞鹿股份,3900,,,9.64,37596.0,False,2619.6,"飞鹿股份(300665.XSHE)	3900股	9.64	37,596.00	2,619.60",parsed
2026-05-29,,position,0,259,,,901805.0,,,301098.XSHE,301098.XSHE,金埔园林,9400,,,9.94,93436.0,False,-2393.0,"金埔园林(301098.XSHE)	9400股	9.94	93,436.00	-2,393.00",parsed
2026-05-29,,position,0,260,,,901805.0,,,300535.XSHE,300535.XSHE,达威股份,4300,,,16.36,70348.0,False,-7175.0,"达威股份(300535.XSHE)	4300股	16.36	70,348.00	-7,175.00",parsed
2026-05-29,,position,0,261,,,901805.0,,,300405.XSHE,300405.XSHE,科隆股份,5600,,,6.42,35952.0,False,-4172.67,"科隆股份(300405.XSHE)	5600股	6.42	35,952.00	-4,172.67",parsed
2026-05-29,,position,0,262,,,901805.0,,,600561.XSHG,600561.XSHG,江西长运,14700,,,6.06,89082.0,False,-13057.0,"江西长运(600561.XSHG)	14700股	6.06	89,082.00	-13,057.00",parsed
2026-05-29,,position,0,263,,,901805.0,,,603879.XSHG,603879.XSHG,永悦科技,7200,,,4.95,35640.0,False,-2664.0,"永悦科技(603879.XSHG)	7200股	4.95	35,640.00	-2,664.00",parsed
2026-05-29,,position,0,264,,,901805.0,,,600697.XSHG,600697.XSHG,欧亚集团,8200,,,11.52,94464.0,False,-7498.0,"欧亚集团(600697.XSHG)	8200股	11.52	94,464.00	-7,498.00",parsed
2026-05-29,,position,0,265,,,901805.0,,,300605.XSHE,300605.XSHE,恒锋信息,1600,,,10.91,17456.0,False,-976.0,"恒锋信息(300605.XSHE)	1600股	10.91	17,456.00	-976.00",parsed
2026-05-29,,position,0,266,,,901805.0,,,301167.XSHE,301167.XSHE,建研设计,5900,,,15.27,90093.0,False,-12986.0,"建研设计(301167.XSHE)	5900股	15.27	90,093.00	-12,986.00",parsed
2026-05-29,,position,0,267,,,901805.0,,,600455.XSHG,600455.XSHG,博通股份,3300,,,26.49,87417.0,False,-8464.0,"博通股份(600455.XSHG)	3300股	26.49	87,417.00	-8,464.00",parsed
2026-05-29,,position,0,268,,,901805.0,,,300417.XSHE,300417.XSHE,南华仪器,5500,,,13.1,72050.0,False,-9959.17,"南华仪器(300417.XSHE)	5500股	13.1	72,050.00	-9,959.17",parsed
2026-05-29,,position,0,269,,,901805.0,,,300929.XSHE,300929.XSHE,华骐环保,7300,,,12.07,88111.0,False,-14484.0,"华骐环保(300929.XSHE)	7300股	12.07	88,111.00	-14,484.00",parsed
2026-05-29,,position,0,270,,,901805.0,,,600493.XSHG,600493.XSHG,凤竹纺织,14000,,,6.44,90160.0,False,-11157.0,"凤竹纺织(600493.XSHG)	14000股	6.44	90,160.00	-11,157.00",parsed
2026-05-29,,cash_summary,0,271,5323.27,,901805.0,,,,,Cash,,,,,5323.27,False,5323.27,"Cash	 	 	5,323.27	0.00",parsed
2026-05-29,,total_summary,0,272,,907128.27,901805.0,,,,,Total,,,,,907128.27,False,,"总共:907,128.27	-92,366.24",parsed
2026-06-01,,position,0,274,,,925636.0,,,300665.XSHE,300665.XSHE,飞鹿股份,1900,,,9.72,18468.0,False,1428.22,"飞鹿股份(300665.XSHE)	1900股	9.72	18,468.00	1,428.22",parsed
2026-06-01,,position,0,275,,,925636.0,,,301098.XSHE,301098.XSHE,金埔园林,7300,,,9.68,70664.0,False,-3756.39,"金埔园林(301098.XSHE)	7300股	9.68	70,664.00	-3,756.39",parsed
2026-06-01,,position,0,276,,,925636.0,,,300535.XSHE,300535.XSHE,达威股份,5500,,,16.67,91685.0,False,-5434.0,"达威股份(300535.XSHE)	5500股	16.67	91,685.00	-5,434.00",parsed
2026-06-01,,position,0,277,,,925636.0,,,300405.XSHE,300405.XSHE,科隆股份,2900,,,6.6,19140.0,False,-1638.85,"科隆股份(300405.XSHE)	2900股	6.6	19,140.00	-1,638.85",parsed
2026-06-01,,position,0,278,,,925636.0,,,600561.XSHG,600561.XSHG,江西长运,15000,,,6.3,94500.0,False,-9436.0,"江西长运(600561.XSHG)	15000股	6.3	94,500.00	-9,436.00",parsed
2026-06-01,,position,0,279,,,925636.0,,,603879.XSHG,603879.XSHG,永悦科技,10900,,,5.2,56680.0,False,98.0,"永悦科技(603879.XSHG)	10900股	5.2	56,680.00	98.00",parsed
2026-06-01,,position,0,280,,,925636.0,,,600697.XSHG,600697.XSHG,欧亚集团,6400,,,11.9,76160.0,False,-3420.1,"欧亚集团(600697.XSHG)	6400股	11.9	76,160.00	-3,420.10",parsed
2026-06-01,,position,0,281,,,925636.0,,,300605.XSHE,300605.XSHE,恒锋信息,3200,,,11.56,36992.0,False,1024.0,"恒锋信息(300605.XSHE)	3200股	11.56	36,992.00	1,024.00",parsed
2026-06-01,,position,0,282,,,925636.0,,,301167.XSHE,301167.XSHE,建研设计,6000,,,15.56,93360.0,False,-10688.0,"建研设计(301167.XSHE)	6000股	15.56	93,360.00	-10,688.00",parsed
2026-06-01,,position,0,283,,,925636.0,,,600455.XSHG,600455.XSHG,博通股份,3300,,,27.42,90486.0,False,-5395.0,"博通股份(600455.XSHG)	3300股	27.42	90,486.00	-5,395.00",parsed
2026-06-01,,position,0,284,,,925636.0,,,300417.XSHE,300417.XSHE,南华仪器,5500,,,13.3,73150.0,False,-8859.17,"南华仪器(300417.XSHE)	5500股	13.3	73,150.00	-8,859.17",parsed
2026-06-01,,position,0,285,,,925636.0,,,300929.XSHE,300929.XSHE,华骐环保,7500,,,12.39,92925.0,False,-12074.0,"华骐环保(300929.XSHE)	7500股	12.39	92,925.00	-12,074.00",parsed
2026-06-01,,position,0,286,,,925636.0,,,300886.XSHE,300886.XSHE,华业香料,700,,,24.98,17486.0,False,609.0,"华业香料(300886.XSHE)	700股	24.98	17,486.00	609.00",parsed
2026-06-01,,position,0,287,,,925636.0,,,600493.XSHG,600493.XSHG,凤竹纺织,14000,,,6.71,93940.0,False,-7377.0,"凤竹纺织(600493.XSHG)	14000股	6.71	93,940.00	-7,377.00",parsed
2026-06-01,,cash_summary,0,288,5291.41,,925636.0,,,,,Cash,,,,,5291.41,False,5291.41,"Cash	 	 	5,291.41	0.00",parsed
2026-06-01,,total_summary,0,289,,930927.41,925636.0,,,,,Total,,,,,930927.41,False,,"总共:930,927.41	-64,919.29",parsed
2026-06-02,,position,0,291,,,892643.0,,,300665.XSHE,300665.XSHE,飞鹿股份,1900,,,9.62,18278.0,False,1238.22,"飞鹿股份(300665.XSHE)	1900股	9.62	18,278.00	1,238.22",parsed
2026-06-02,,position,0,292,,,892643.0,,,301098.XSHE,301098.XSHE,金埔园林,7300,,,9.26,67598.0,False,-6822.39,"金埔园林(301098.XSHE)	7300股	9.26	67,598.00	-6,822.39",parsed
2026-06-02,,position,0,293,,,892643.0,,,300535.XSHE,300535.XSHE,达威股份,5500,,,16.01,88055.0,False,-9064.0,"达威股份(300535.XSHE)	5500股	16.01	88,055.00	-9,064.00",parsed
