date,sequence,code,side,jq_quantity,local_quantity,quantity_diff,jq_price,local_price,price_diff,jq_gross_amount,local_gross_amount,gross_amount_diff,jq_commission,local_commission,commission_diff,jq_tax,local_tax,tax_diff,match_status,diff_reason,evidence_level
2025-07-17,0,000890.XSHE,sell,300.0,300.0,0.0,4.22,4.22,0.0,-1266.0,1266.0,-2532.0,6.27,5.0,1.2699999999999996,0,0,0,exact_match,none,A
2025-07-17,0,001211.XSHE,buy,1000.0,1000.0,0.0,23.0,23.0,0.0,23000.0,23000.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-17,0,002193.XSHE,sell,100.0,100.0,0.0,6.2,6.2,0.0,-620.0,620.0,-1240.0,5.62,5.0,0.6200000000000001,0,0,0,exact_match,none,A
2025-07-17,0,300665.XSHE,sell,2500.0,2500.0,0.0,8.82,8.82,0.0,-22050.0,22050.0,-44100.0,27.05,5.0,22.05,0,0,0,exact_match,none,A
2025-07-22,0,000890.XSHE,buy,300.0,300.0,0.0,4.1,4.1,0.0,1230.0,1230.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,001211.XSHE,buy,1100.0,1100.0,0.0,23.54,23.54,0.0,25894.0,25894.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,002193.XSHE,buy,500.0,500.0,0.0,6.29,6.29,0.0,3145.0,3145.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,002719.XSHE,buy,200.0,200.0,0.0,9.36,9.36,0.0,1872.0,1872.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,300405.XSHE,sell,5500.0,5500.0,0.0,6.96,6.96,0.0,-38280.0,38280.0,-76560.0,43.28,5.0,38.28,0,0,0,exact_match,none,A
2025-07-22,0,300665.XSHE,sell,2700.0,2700.0,0.0,10.4,10.4,0.0,-28080.0,28080.0,-56160.0,33.08,5.0,28.08,0,0,0,exact_match,none,A
2025-07-22,0,300736.XSHE,buy,100.0,100.0,0.0,10.95,10.95,0.0,1095.0,1095.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,1,300736.XSHE,buy,200.0,200.0,0.0,10.95,10.95,0.0,2190.0,2190.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,300929.XSHE,buy,100.0,100.0,0.0,11.0,11.0,0.0,1100.0,1100.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,300948.XSHE,sell,400.0,400.0,0.0,12.01,12.01,0.0,-4804.0,4804.0,-9608.0,9.8,5.0,4.800000000000001,0,0,0,exact_match,none,A
2025-07-22,0,600768.XSHG,buy,100.0,100.0,0.0,12.4,12.4,0.0,1240.0,1240.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,603709.XSHG,buy,1800.0,1800.0,0.0,13.53,13.53,0.0,24354.0,24354.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-22,0,603729.XSHG,buy,300.0,300.0,0.0,17.26,17.26,0.0,5178.0,5178.000000000001,-9.094947017729282e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-25,0,000890.XSHE,buy,100.0,100.0,0.0,4.05,4.05,0.0,405.0,405.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-25,0,002193.XSHE,sell,200.0,200.0,0.0,6.39,6.39,0.0,-1278.0,1278.0,-2556.0,6.28,5.0,1.2800000000000002,0,0,0,exact_match,none,A
2025-07-25,0,002719.XSHE,sell,100.0,100.0,0.0,9.47,9.47,0.0,-947.0,947.0000000000001,-1894.0,5.95,5.0,0.9500000000000002,0,0,0,exact_match,none,A
2025-07-25,0,300405.XSHE,sell,3200.0,3200.0,0.0,6.71,6.71,0.0,-21472.0,21472.0,-42944.0,26.47,5.0,21.47,0,0,0,exact_match,none,A
2025-07-25,0,300736.XSHE,sell,100.0,100.0,0.0,11.13,11.13,0.0,-1113.0,1113.0,-2226.0,6.11,5.0,1.1100000000000003,0,0,0,exact_match,none,A
2025-07-25,0,300948.XSHE,buy,300.0,300.0,0.0,11.54,11.54,0.0,3462.0,3461.9999999999995,4.547473508864641e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-25,0,301372.XSHE,buy,100.0,100.0,0.0,23.8,23.8,0.0,2380.0,2380.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-25,0,600768.XSHG,sell,100.0,100.0,0.0,12.64,12.64,0.0,-1264.0,1264.0,-2528.0,6.26,5.0,1.2599999999999998,0,0,0,exact_match,none,A
2025-07-25,0,603709.XSHG,buy,1800.0,1800.0,0.0,13.54,13.54,0.0,24372.0,24372.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-30,0,000890.XSHE,buy,6600.0,6600.0,0.0,3.97,3.97,0.0,26202.0,26202.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-30,0,001211.XSHE,sell,900.0,900.0,0.0,23.86,23.86,0.0,-21474.0,21474.0,-42948.0,26.47,5.0,21.47,0,0,0,exact_match,none,A
2025-07-30,0,002719.XSHE,buy,600.0,600.0,0.0,9.24,9.24,0.0,5544.0,5544.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-30,0,300163.XSHE,buy,100.0,100.0,0.0,3.36,3.36,0.0,336.0,336.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-07-30,0,300405.XSHE,sell,3500.0,3500.0,0.0,6.49,6.49,0.0,-22715.0,22715.0,-45430.0,27.72,5.0,22.72,0,0,0,exact_match,none,A
2025-07-30,0,301372.XSHE,sell,1700.0,1700.0,0.0,30.04,30.02,0.019999999999999574,-51068.0,51034.0,-102102.0,56.17,5.1,51.07,0,0,0,exact_match,none,A
2025-07-30,0,603709.XSHG,buy,900.0,900.0,0.0,13.58,13.58,0.0,12222.0,12222.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-04,0,000890.XSHE,buy,200.0,200.0,0.0,3.92,3.92,0.0,784.0,784.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-04,0,002193.XSHE,buy,600.0,600.0,0.0,6.29,6.29,0.0,3774.0,3774.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-04,0,002719.XSHE,sell,300.0,300.0,0.0,9.47,9.47,0.0,-2841.0,2841.0,-5682.0,7.84,5.0,2.84,0,0,0,exact_match,none,A
2025-08-04,0,300163.XSHE,buy,14500.0,14500.0,0.0,3.33,3.33,0.0,48285.0,48285.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-04,0,300948.XSHE,buy,100.0,100.0,0.0,11.65,11.65,0.0,1165.0,1165.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-04,0,301372.XSHE,sell,600.0,600.0,0.0,27.15,27.15,0.0,-16290.0,16290.0,-32580.0,21.29,5.0,16.29,0,0,0,exact_match,none,A
2025-08-04,0,600671.XSHG,sell,1700.0,1700.0,0.0,15.53,15.53,0.0,-26401.0,26401.0,-52802.0,31.4,5.0,26.4,0,0,0,exact_match,none,A
2025-08-04,0,600768.XSHG,buy,300.0,300.0,0.0,12.43,12.43,0.0,3729.0,3729.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-04,0,603709.XSHG,buy,900.0,900.0,0.0,13.71,13.71,0.0,12339.0,12339.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-07,0,000890.XSHE,sell,1000.0,900.0,100.0,4.37,4.36,0.009999999999999787,-4370.0,3924.0000000000005,-8294.0,9.37,5.0,4.369999999999999,0,0,0,exact_match,none,A
2025-08-07,0,002719.XSHE,buy,100.0,100.0,0.0,9.66,9.66,0.0,966.0,966.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-07,0,300163.XSHE,buy,8400.0,8400.0,0.0,3.38,3.38,0.0,28392.0,28392.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-07,0,300405.XSHE,sell,3900.0,3900.0,0.0,6.38,6.38,0.0,-24882.0,24882.0,-49764.0,29.88,5.0,24.88,0,0,0,exact_match,none,A
2025-08-07,0,300736.XSHE,sell,200.0,200.0,0.0,12.0,12.0,0.0,-2400.0,2400.0,-4800.0,7.4,5.0,2.4000000000000004,0,0,0,exact_match,none,A
2025-08-07,0,300854.XSHE,buy,2500.0,2500.0,0.0,17.95,17.95,0.0,44875.0,44875.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-07,0,300929.XSHE,sell,100.0,100.0,0.0,11.8,11.8,0.0,-1180.0,1180.0,-2360.0,6.18,5.0,1.1799999999999997,0,0,0,exact_match,none,A
2025-08-07,0,300948.XSHE,buy,100.0,100.0,0.0,11.9,11.9,0.0,1190.0,1190.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-07,0,301372.XSHE,sell,800.0,800.0,0.0,26.9,26.9,0.0,-21520.0,21520.0,-43040.0,26.52,5.0,21.52,0,0,0,exact_match,none,A
2025-08-07,0,600768.XSHG,sell,100.0,100.0,0.0,13.07,13.07,0.0,-1307.0,1307.0,-2614.0,6.31,5.0,1.3099999999999996,0,0,0,exact_match,none,A
2025-08-07,0,603729.XSHG,buy,100.0,100.0,0.0,17.88,17.88,0.0,1788.0,1788.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-12,0,000890.XSHE,sell,200.0,300.0,-100.0,4.56,4.56,0.0,-912.0,1367.9999999999998,-2280.0,5.91,5.0,0.9100000000000001,0,0,0,exact_match,none,A
2025-08-12,0,002193.XSHE,buy,500.0,500.0,0.0,6.45,6.45,0.0,3225.0,3225.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-12,0,002719.XSHE,sell,300.0,300.0,0.0,10.13,10.13,0.0,-3039.0,3039.0000000000005,-6078.0,8.04,5.0,3.039999999999999,0,0,0,exact_match,none,A
2025-08-12,0,300163.XSHE,buy,8100.0,8100.0,0.0,3.39,3.39,0.0,27459.0,27459.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-12,0,300854.XSHE,buy,1900.0,1900.0,0.0,17.51,17.51,0.0,33269.0,33269.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-12,0,301372.XSHE,sell,1000.0,1000.0,0.0,27.85,27.85,0.0,-27850.0,27850.0,-55700.0,32.85,5.0,27.85,0,0,0,exact_match,none,A
2025-08-12,0,603709.XSHG,sell,1900.0,1900.0,0.0,15.31,15.31,0.0,-29089.0,29089.0,-58178.0,34.09,5.0,29.090000000000003,0,0,0,exact_match,none,A
2025-08-12,0,603729.XSHG,buy,100.0,100.0,0.0,17.98,17.98,0.0,1798.0,1798.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-15,0,000890.XSHE,buy,300.0,300.0,0.0,4.25,4.25,0.0,1275.0,1275.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-15,0,001211.XSHE,sell,1100.0,1100.0,0.0,24.32,24.32,0.0,-26752.0,26752.0,-53504.0,31.75,5.0,26.75,0,0,0,exact_match,none,A
2025-08-15,0,002193.XSHE,buy,200.0,200.0,0.0,6.12,6.12,0.0,1224.0,1224.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-15,0,300163.XSHE,buy,8200.0,8100.0,100.0,3.22,3.22,0.0,26404.0,26082.0,322.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-15,0,300736.XSHE,sell,200.0,200.0,0.0,11.9,11.9,0.0,-2380.0,2380.0,-4760.0,7.38,5.0,2.38,0,0,0,exact_match,none,A
2025-08-15,0,300854.XSHE,buy,1600.0,1600.0,0.0,16.63,16.63,0.0,26608.0,26608.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-15,0,300948.XSHE,buy,200.0,200.0,0.0,11.49,11.49,0.0,2298.0,2298.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-15,0,301372.XSHE,sell,1000.0,1000.0,0.0,26.45,26.45,0.0,-26450.0,26450.0,-52900.0,31.45,5.0,26.45,0,0,0,exact_match,none,A
2025-08-15,0,600847.XSHG,buy,2200.0,2200.0,0.0,11.39,11.39,0.0,25058.0,25058.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-15,0,603709.XSHG,sell,1800.0,1800.0,0.0,15.47,15.47,0.0,-27846.0,27846.0,-55692.0,32.85,5.0,27.85,0,0,0,exact_match,none,A
2025-08-20,0,000890.XSHE,sell,5700.0,5700.0,0.0,4.33,4.33,0.0,-24681.0,24681.0,-49362.0,29.68,5.0,24.68,0,0,0,exact_match,none,A
2025-08-20,0,002719.XSHE,buy,100.0,0,100.0,10.02,0,10.02,1002.0,0,1002.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-08-20,0,300163.XSHE,sell,200.0,100.0,100.0,3.39,3.39,0.0,-678.0,339.0,-1017.0,5.68,5.0,0.6799999999999997,0,0,0,exact_match,none,A
2025-08-20,0,300736.XSHE,buy,100.0,100.0,0.0,12.16,12.16,0.0,1216.0,1216.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-20,0,300854.XSHE,sell,300.0,300.0,0.0,18.6,18.6,0.0,-5580.0,5580.0,-11160.0,10.58,5.0,5.58,0,0,0,exact_match,none,A
2025-08-20,0,300929.XSHE,buy,200.0,200.0,0.0,11.8,11.8,0.0,2360.0,2360.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-20,0,300948.XSHE,sell,400.0,400.0,0.0,12.54,12.54,0.0,-5016.0,5016.0,-10032.0,10.02,5.0,5.02,0,0,0,exact_match,none,A
2025-08-20,0,600455.XSHG,buy,900.0,900.0,0.0,28.2,28.2,0.0,25380.0,25380.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-20,0,600768.XSHG,buy,200.0,200.0,0.0,12.87,12.87,0.0,2574.0,2574.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-20,0,600847.XSHG,buy,2300.0,2300.0,0.0,11.63,11.63,0.0,26749.0,26749.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-20,0,603709.XSHG,sell,1700.0,1700.0,0.0,14.6,14.6,0.0,-24820.0,24820.0,-49640.0,29.82,5.0,24.82,0,0,0,exact_match,none,A
2025-08-25,0,000890.XSHE,buy,100.0,100.0,0.0,4.2,4.2,0.0,420.0,420.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-25,0,002193.XSHE,buy,100.0,200.0,-100.0,6.32,6.32,0.0,632.0,1264.0,-632.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-25,1,002193.XSHE,buy,300.0,200.0,100.0,6.32,6.32,0.0,1896.0,1264.0,632.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-25,0,002719.XSHE,buy,100.0,200.0,-100.0,9.92,9.92,0.0,992.0,1984.0,-992.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-25,0,300163.XSHE,sell,400.0,400.0,0.0,3.44,3.44,0.0,-1376.0,1376.0,-2752.0,6.38,5.0,1.38,0,0,0,exact_match,none,A
2025-08-25,0,300854.XSHE,sell,1800.0,1800.0,0.0,20.45,20.45,0.0,-36810.0,36810.0,-73620.0,41.81,5.0,36.81,0,0,0,exact_match,none,A
2025-08-25,0,300929.XSHE,buy,100.0,100.0,0.0,11.73,11.73,0.0,1173.0,1173.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-25,0,300948.XSHE,buy,300.0,300.0,0.0,12.1,12.1,0.0,3630.0,3630.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-25,0,600455.XSHG,buy,900.0,900.0,0.0,28.5,28.5,0.0,25650.0,25650.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-28,0,000890.XSHE,buy,6500.0,6500.0,0.0,4.02,4.02,0.0,26130.0,26129.999999999996,3.637978807091713e-12,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-28,0,001211.XSHE,sell,1000.0,1000.0,0.0,24.54,24.54,0.0,-24540.0,24540.0,-49080.0,29.54,5.0,24.54,0,0,0,exact_match,none,A
2025-08-28,0,002193.XSHE,buy,300.0,300.0,0.0,6.07,6.07,0.0,1821.0,1821.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-28,0,300163.XSHE,sell,700.0,700.0,0.0,3.41,3.41,0.0,-2387.0,2387.0,-4774.0,7.39,5.0,2.3899999999999997,0,0,0,exact_match,none,A
2025-08-28,0,300736.XSHE,sell,800.0,800.0,0.0,13.0,13.0,0.0,-10400.0,10400.0,-20800.0,15.4,5.0,10.4,0,0,0,exact_match,none,A
2025-08-28,0,300854.XSHE,sell,1200.0,1200.0,0.0,19.7,19.7,0.0,-23640.0,23640.0,-47280.0,28.64,5.0,23.64,0,0,0,exact_match,none,A
2025-08-28,0,300929.XSHE,buy,500.0,500.0,0.0,10.96,10.96,0.0,5480.0,5480.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-28,0,300948.XSHE,buy,200.0,200.0,0.0,11.66,11.66,0.0,2332.0,2332.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-28,0,600768.XSHG,buy,100.0,100.0,0.0,12.52,12.52,0.0,1252.0,1252.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-08-28,0,600847.XSHG,buy,2500.0,2500.0,0.0,11.02,11.02,0.0,27550.0,27550.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,000890.XSHE,buy,6400.0,6400.0,0.0,4.01,4.01,0.0,25664.0,25664.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,001211.XSHE,sell,1100.0,1100.0,0.0,26.12,26.12,0.0,-28732.0,28732.0,-57464.0,33.73,5.0,28.729999999999997,0,0,0,exact_match,none,A
2025-09-02,0,002193.XSHE,buy,300.0,300.0,0.0,5.9,5.9,0.0,1770.0,1770.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,1,002193.XSHE,buy,200.0,200.0,0.0,5.9,5.9,0.0,1180.0,1180.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,002719.XSHE,sell,2500.0,2500.0,0.0,9.6,9.6,0.0,-24000.0,24000.0,-48000.0,29.0,5.0,24.0,0,0,0,exact_match,none,A
2025-09-02,0,300163.XSHE,sell,8700.0,8700.0,0.0,3.52,3.52,0.0,-30624.0,30624.0,-61248.0,35.62,5.0,30.619999999999997,0,0,0,exact_match,none,A
2025-09-02,0,300594.XSHE,buy,1400.0,1400.0,0.0,17.88,17.88,0.0,25032.0,25032.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,300854.XSHE,sell,1400.0,1400.0,0.0,21.4,21.4,0.0,-29960.0,29959.999999999996,-59920.0,34.96,5.0,29.96,0,0,0,exact_match,none,A
2025-09-02,0,300948.XSHE,buy,300.0,200.0,100.0,11.29,11.29,0.0,3387.0,2258.0,1129.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,301098.XSHE,buy,2800.0,2800.0,0.0,9.09,9.09,0.0,25452.0,25452.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,600455.XSHG,buy,100.0,100.0,0.0,26.8,26.8,0.0,2680.0,2680.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,600847.XSHG,buy,2400.0,2400.0,0.0,10.95,10.95,0.0,26280.0,26280.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-02,0,603729.XSHG,buy,200.0,200.0,0.0,17.11,17.11,0.0,3422.0,3422.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-05,0,000890.XSHE,sell,300.0,300.0,0.0,4.03,4.03,0.0,-1209.0,1209.0,-2418.0,6.21,5.0,1.21,0,0,0,exact_match,none,A
2025-09-05,0,002193.XSHE,sell,300.0,300.0,0.0,5.88,5.88,0.0,-1764.0,1764.0,-3528.0,6.76,5.0,1.7599999999999998,0,0,0,exact_match,none,A
2025-09-05,0,300163.XSHE,buy,400.0,400.0,0.0,3.4,3.4,0.0,1360.0,1360.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-05,0,300594.XSHE,buy,1400.0,1400.0,0.0,17.49,17.49,0.0,24486.0,24485.999999999996,3.637978807091713e-12,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-05,0,300736.XSHE,buy,200.0,200.0,0.0,12.35,12.35,0.0,2470.0,2470.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-05,0,300854.XSHE,sell,1300.0,1300.0,0.0,19.81,19.81,0.0,-25753.0,25753.0,-51506.0,30.75,5.0,25.75,0,0,0,exact_match,none,A
2025-09-05,0,301098.XSHE,buy,2700.0,2700.0,0.0,9.05,9.05,0.0,24435.0,24435.000000000004,-3.637978807091713e-12,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-05,0,600768.XSHG,buy,100.0,100.0,0.0,12.1,12.1,0.0,1210.0,1210.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-05,0,600847.XSHG,sell,2400.0,2400.0,0.0,10.9,10.9,0.0,-26160.0,26160.0,-52320.0,31.16,5.0,26.16,0,0,0,exact_match,none,A
2025-09-10,0,000890.XSHE,buy,100.0,200.0,-100.0,4.08,4.08,0.0,408.0,816.0,-408.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-10,0,002193.XSHE,buy,100.0,100.0,0.0,6.01,6.01,0.0,601.0,601.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-10,0,300163.XSHE,sell,200.0,200.0,0.0,3.53,3.53,0.0,-706.0,706.0,-1412.0,5.71,5.0,0.71,0,0,0,exact_match,none,A
2025-09-10,0,300594.XSHE,buy,1600.0,1500.0,100.0,17.72,17.72,0.0,28352.0,26580.0,1772.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-10,0,301098.XSHE,buy,2800.0,3000.0,-200.0,9.13,9.13,0.0,25564.0,27390.000000000004,-1826.0000000000036,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-10,0,600455.XSHG,sell,900.0,900.0,0.0,27.1,27.1,0.0,-24390.0,24390.0,-48780.0,29.39,5.0,24.39,0,0,0,exact_match,none,A
2025-09-10,0,600847.XSHG,sell,2500.0,2500.0,0.0,11.57,11.57,0.0,-28925.0,28925.0,-57850.0,33.92,5.0,28.92,0,0,0,exact_match,none,A
2025-09-15,0,000890.XSHE,sell,6500.0,6600.0,-100.0,4.17,4.17,0.0,-27105.0,27522.0,-54627.0,32.11,5.0,27.11,0,0,0,exact_match,none,A
2025-09-15,0,002193.XSHE,buy,100.0,100.0,0.0,5.96,5.96,0.0,596.0,596.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-15,0,300163.XSHE,sell,100.0,100.0,0.0,3.54,3.54,0.0,-354.0,354.0,-708.0,5.35,5.0,0.34999999999999964,0,0,0,exact_match,none,A
2025-09-15,0,300594.XSHE,buy,1300.0,1400.0,-100.0,18.04,18.04,0.0,23452.0,25256.0,-1804.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-15,0,300736.XSHE,buy,100.0,100.0,0.0,12.53,12.53,0.0,1253.0,1253.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-15,0,300948.XSHE,buy,0,100.0,-100.0,0,11.38,-11.38,0,1138.0,-1138.0,0,5.0,-5.0,0,0,0,missing_in_jq,cascade_after_first_divergence,B
2025-09-15,0,301098.XSHE,buy,3200.0,2900.0,300.0,9.03,9.03,0.0,28896.0,26186.999999999996,2709.0000000000036,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-15,0,600455.XSHG,sell,1000.0,1000.0,0.0,27.05,27.05,0.0,-27050.0,27050.0,-54100.0,32.05,5.0,27.049999999999997,0,0,0,exact_match,none,A
2025-09-18,0,000890.XSHE,sell,6100.0,6100.0,0.0,4.25,4.25,0.0,-25925.0,25925.0,-51850.0,30.92,5.0,25.92,0,0,0,exact_match,none,A
2025-09-18,0,002193.XSHE,buy,600.0,600.0,0.0,6.0,6.0,0.0,3600.0,3600.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,002719.XSHE,buy,400.0,400.0,0.0,9.51,9.51,0.0,3804.0,3804.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,300163.XSHE,sell,600.0,600.0,0.0,3.73,3.73,0.0,-2238.0,2238.0,-4476.0,7.24,5.0,2.24,0,0,0,exact_match,none,A
2025-09-18,0,300594.XSHE,buy,1500.0,1500.0,0.0,18.47,18.47,0.0,27705.0,27705.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,300736.XSHE,sell,3300.0,3300.0,0.0,15.36,15.36,0.0,-50688.0,50688.0,-101376.0,55.76,5.07,50.69,0,0,0,exact_match,none,A
2025-09-18,0,300929.XSHE,buy,300.0,300.0,0.0,11.09,11.09,0.0,3327.0,3327.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,300948.XSHE,buy,100.0,100.0,0.0,11.62,11.62,0.0,1162.0,1162.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,301098.XSHE,buy,3100.0,3200.0,-100.0,9.17,9.17,0.0,28427.0,29344.0,-917.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,600455.XSHG,buy,900.0,900.0,0.0,27.3,27.3,0.0,24570.0,24570.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,600768.XSHG,buy,200.0,200.0,0.0,12.58,12.58,0.0,2516.0,2516.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-18,0,600847.XSHG,sell,2100.0,2100.0,0.0,11.53,11.53,0.0,-24213.0,24213.0,-48426.0,29.21,5.0,24.21,0,0,0,exact_match,none,A
2025-09-18,0,603729.XSHG,buy,100.0,100.0,0.0,17.5,17.5,0.0,1750.0,1750.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-23,0,000890.XSHE,sell,6400.0,6400.0,0.0,4.35,4.35,0.0,-27840.0,27839.999999999996,-55680.0,32.84,5.0,27.840000000000003,0,0,0,exact_match,none,A
2025-09-23,0,002193.XSHE,buy,200.0,200.0,0.0,5.6,5.6,0.0,1120.0,1120.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-23,0,002719.XSHE,buy,2900.0,2900.0,0.0,8.77,8.77,0.0,25433.0,25433.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-23,1,002719.XSHE,buy,300.0,300.0,0.0,8.77,8.77,0.0,2631.0,2631.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-23,0,300163.XSHE,buy,7900.0,7900.0,0.0,3.44,3.44,0.0,27176.0,27176.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-23,0,300405.XSHE,buy,100.0,0,100.0,5.87,0,5.87,587.0,0,587.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
