date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2020-02-24,09:30:00,603356.XSHG,华菱精工,sell,-1600,13.7,-21920.0,26.92,0,0,-21946.92,母版交易记录-20200101-20210319.txt,103,"2020-02-24	09:30:00	华菱精工(603356.XSHG)	卖	市价单	-1600股	13.7	-21,920.00	2,736.00	26.92",parsed
2020-02-24,09:30:00,300412.XSHE,迦南科技,sell,-2500,7.9,-19750.0,24.75,0,0,-19774.75,母版交易记录-20200101-20210319.txt,104,"2020-02-24	09:30:00	迦南科技(300412.XSHE)	卖	市价单	-2500股	7.9	-19,750.00	4,525.00	24.75",parsed
2020-02-24,09:30:00,300029.XSHE,天龙光电,buy,700,6.22,4354.0,5.0,0,0,4359.0,母版交易记录-20200101-20210319.txt,105,"2020-02-24	09:30:00	天龙光电(300029.XSHE)	买	市价单	700股	6.22	4,354.00	0.00	5.00",parsed
2020-02-24,09:30:00,000679.XSHE,大连友谊,buy,6400,3.47,22208.0,5.0,0,0,22213.0,母版交易记录-20200101-20210319.txt,106,"2020-02-24	09:30:00	大连友谊(000679.XSHE)	买	市价单	6400股	3.47	22,208.00	0.00	5.00",parsed
2020-02-24,09:30:00,002473.XSHE,圣莱达,sell,-100,8.07,-807.0,5.81,0,0,-812.81,母版交易记录-20200101-20210319.txt,107,2020-02-24	09:30:00	圣莱达(002473.XSHE)	卖	市价单	-100股	8.07	-807.00	82.02	5.81,parsed
2020-02-24,09:30:00,600561.XSHG,江西长运,buy,4200,5.18,21756.0,5.0,0,0,21761.0,母版交易记录-20200101-20210319.txt,108,"2020-02-24	09:30:00	江西长运(600561.XSHG)	买	市价单	4200股	5.18	21,756.00	0.00	5.00",parsed
2020-02-24,09:30:00,300106.XSHE,西部牧业,buy,3800,5.97,22686.0,5.0,0,0,22691.0,母版交易记录-20200101-20210319.txt,109,"2020-02-24	09:30:00	西部牧业(300106.XSHE)	买	市价单	3800股	5.97	22,686.00	0.00	5.00",parsed
2020-02-24,09:30:00,000929.XSHE,兰州黄河,buy,3300,6.62,21846.0,5.0,0,0,21851.0,母版交易记录-20200101-20210319.txt,110,"2020-02-24	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3300股	6.62	21,846.00	0.00	5.00",parsed
2020-02-24,09:30:00,300665.XSHE,飞鹿股份,buy,2000,10.24,20480.0,5.0,0,0,20485.0,母版交易记录-20200101-20210319.txt,111,"2020-02-24	09:30:00	飞鹿股份(300665.XSHE)	买	市价单	2000股	10.24	20,480.00	0.00	5.00",parsed
2020-02-24,09:30:00,603991.XSHG,至正股份,buy,1200,16.7,20040.0,5.0,0,0,20045.0,母版交易记录-20200101-20210319.txt,112,"2020-02-24	09:30:00	至正股份(603991.XSHG)	买	市价单	1200股	16.7	20,040.00	0.00	5.00",parsed
2020-02-24,09:30:00,000691.XSHE,亚太实业,buy,5300,3.9,20670.0,5.0,0,0,20675.0,母版交易记录-20200101-20210319.txt,113,"2020-02-24	09:30:00	亚太实业(000691.XSHE)	买	市价单	5300股	3.9	20,670.00	0.00	5.00",parsed
2020-02-24,09:30:00,600241.XSHG,时代万恒,buy,5000,4.33,21650.0,5.0,0,0,21655.0,母版交易记录-20200101-20210319.txt,114,"2020-02-24	09:30:00	时代万恒(600241.XSHG)	买	市价单	5000股	4.33	21,650.00	0.00	5.00",parsed
2020-02-24,09:30:00,300736.XSHE,百邦科技,sell,-100,10.01,-1001.0,6.0,0,0,-1007.0,母版交易记录-20200101-20210319.txt,115,"2020-02-24	09:30:00	百邦科技(300736.XSHE)	卖	市价单	-100股	10.01	-1,001.00	91.20	6.00",parsed
2020-02-24,09:30:00,002633.XSHE,申科股份,buy,3900,8.18,31902.0,5.0,0,0,31907.0,母版交易记录-20200101-20210319.txt,116,"2020-02-24	09:30:00	申科股份(002633.XSHE)	买	市价单	3900股	8.18	31,902.00	0.00	5.00",parsed
2020-02-24,09:30:00,603269.XSHG,海鸥股份,buy,1500,13.9,20850.0,5.0,0,0,20855.0,母版交易记录-20200101-20210319.txt,117,"2020-02-24	09:30:00	海鸥股份(603269.XSHG)	买	市价单	1500股	13.9	20,850.00	0.00	5.00",parsed
2020-02-27,09:30:00,600561.XSHG,江西长运,buy,400,4.99,1996.0,5.0,0,0,2001.0,母版交易记录-20200101-20210319.txt,119,"2020-02-27	09:30:00	江西长运(600561.XSHG)	买	市价单	400股	4.99	1,996.00	0.00	5.00",parsed
2020-02-27,09:30:00,300106.XSHE,西部牧业,sell,-3800,5.95,-22610.0,27.61,0,0,-22637.61,母版交易记录-20200101-20210319.txt,120,"2020-02-27	09:30:00	西部牧业(300106.XSHE)	卖	市价单	-3800股	5.95	-22,610.00	1,163.27	27.61",parsed
2020-02-27,09:30:00,000929.XSHE,兰州黄河,buy,200,6.42,1284.0,5.0,0,0,1289.0,母版交易记录-20200101-20210319.txt,121,"2020-02-27	09:30:00	兰州黄河(000929.XSHE)	买	市价单	200股	6.42	1,284.00	0.00	5.00",parsed
2020-02-27,09:30:00,300736.XSHE,百邦科技,sell,-200,10.31,-2062.0,7.06,0,0,-2069.06,母版交易记录-20200101-20210319.txt,122,"2020-02-27	09:30:00	百邦科技(300736.XSHE)	卖	市价单	-200股	10.31	-2,062.00	242.40	7.06",parsed
