date,code,side,jq_quantity,local_quantity,quantity_diff,jq_price,local_price,price_diff,jq_gross_amount,local_gross_amount,gross_amount_diff,jq_commission,local_commission,jq_tax,local_tax,match_status,diff_reason
2020-05-19,300665.XSHE,buy,2200,2200,0,9.57,9.57,0.0,21054.0,21054.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-19,300736.XSHE,buy,2300,2300,0,8.71,8.71,0.0,20033.0,20033.000000000004,3.637978807091713e-12,5.0,5.0,0,0.0,exact_match,unknown
2020-05-19,600561.XSHG,buy,4500,4500,0,4.52,4.52,0.0,20340.0,20339.999999999996,-3.637978807091713e-12,5.0,5.0,0,0.0,exact_match,unknown
2020-05-19,600599.XSHG,buy,3400,3400,0,6.16,6.16,0.0,20944.0,20944.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-21,600520.XSHG,sell,200,200,0,8.44,8.44,0.0,1688.0,1688.0,0.0,6.69,5.0,0,1.69,exact_match,unknown
2020-05-21,600599.XSHG,sell,2900,2900,0,8.02,8.02,0.0,23258.0,23258.0,0.0,28.26,5.0,0,23.26,exact_match,unknown
2020-05-22,000502.XSHE,buy,3500,3500,0,6.19,6.19,0.0,21665.0,21665.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,000929.XSHE,buy,3800,3800,0,6.28,6.28,0.0,23864.0,23864.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,002209.XSHE,buy,4100,4100,0,5.76,5.76,0.0,23616.0,23616.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,002473.XSHE,buy,2900,2900,0,7.55,7.55,0.0,21895.0,21895.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,002633.XSHE,buy,3400,3400,0,7.55,7.55,0.0,25670.0,25670.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,300029.XSHE,buy,4700,4600,-100,5.36,5.36,0.0,25192.0,24656.0,-536.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-05-22,300665.XSHE,buy,2700,2700,0,9.45,9.45,0.0,25515.0,25514.999999999996,-3.637978807091713e-12,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,300736.XSHE,buy,3000,3000,0,8.59,8.59,0.0,25770.0,25770.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,600520.XSHG,sell,100,100,0,8.55,8.55,0.0,855.0,855.0000000000001,1.1368683772161603e-13,5.86,5.0,0,0.86,exact_match,unknown
2020-05-22,600561.XSHG,buy,5000,5000,0,4.6,4.6,0.0,23000.0,23000.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-22,600599.XSHG,buy,700,800,100,7.39,7.39,0.0,5173.0,5912.0,739.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-05-22,603269.XSHG,buy,1700,1700,0,12.86,12.86,0.0,21862.0,21862.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-25,002071.XSHE,sell,10100,10100,0,1.93,1.93,0.0,19493.0,19493.0,0.0,24.49,5.0,0,19.49,exact_match,unknown
2020-05-27,000502.XSHE,buy,3200,3200,0,6.46,6.46,0.0,20672.0,20672.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-27,000929.XSHE,sell,200,200,0,6.31,6.31,0.0,1262.0,1262.0,0.0,6.26,5.0,0,1.26,exact_match,unknown
2020-05-27,002071.XSHE,buy,1100,1100,0,1.91,1.91,0.0,2101.0,2101.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-05-27,002209.XSHE,sell,500,500,0,5.85,5.85,0.0,2925.0,2925.0,0.0,7.93,5.0,0,2.93,exact_match,unknown
2020-05-27,002473.XSHE,sell,100,100,0,7.96,7.96,0.0,796.0,796.0,0.0,5.8,5.0,0,0.8,exact_match,unknown
2020-05-27,002633.XSHE,sell,300,300,0,7.67,7.67,0.0,2301.0,2301.0,0.0,7.3,5.0,0,2.3,exact_match,unknown
2020-05-27,300029.XSHE,sell,200,100,-100,5.33,5.33,0.0,1066.0,533.0,-533.0,6.07,5.0,0,0.53,quantity_diff,unknown
2020-05-27,300665.XSHE,sell,200,200,0,9.5,9.5,0.0,1900.0,1900.0,0.0,6.9,5.0,0,1.9,exact_match,unknown
2020-05-27,300736.XSHE,sell,400,400,0,8.75,8.75,0.0,3500.0,3500.0,0.0,8.5,5.0,0,3.5,exact_match,unknown
2020-05-27,600520.XSHG,sell,2600,2600,0,10.06,10.03,-0.030000000000001137,26156.0,26078.0,-78.0,31.16,5.0,0,26.08,price_diff,unknown
2020-05-27,600599.XSHG,sell,3000,3100,100,7.52,7.52,0.0,22560.0,23312.0,752.0,27.56,5.0,0,23.31,quantity_diff,unknown
2020-05-27,603269.XSHG,buy,800,700,-100,12.95,12.95,0.0,10360.0,9065.0,-1295.0,10.0,5.0,0,0.0,quantity_diff,unknown
2020-05-29,600599.XSHG,sell,600,600,0,8.28,8.28,0.0,4968.0,4968.0,0.0,9.97,5.0,0,4.97,exact_match,unknown
2020-06-01,000502.XSHE,buy,3700,3700,0,6.53,6.53,0.0,24161.0,24161.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,000929.XSHE,buy,200,200,0,6.44,6.44,0.0,1288.0,1288.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,002209.XSHE,buy,600,600,0,5.86,5.86,0.0,3516.0,3516.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,002633.XSHE,buy,300,300,0,7.76,7.76,0.0,2328.0,2328.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,300029.XSHE,buy,400,400,0,5.41,5.41,0.0,2164.0,2164.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,300665.XSHE,buy,200,200,0,9.63,9.63,0.0,1926.0,1926.0000000000002,2.2737367544323206e-13,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,300736.XSHE,buy,400,400,0,8.8,8.8,0.0,3520.0,3520.0000000000005,4.547473508864641e-13,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,600561.XSHG,buy,900,900,0,4.53,4.53,0.0,4077.0,4077.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-01,603269.XSHG,buy,800,900,100,13.04,13.04,0.0,10432.0,11736.0,1304.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-06-04,000502.XSHE,buy,3700,3700,0,6.67,6.67,0.0,24679.0,24679.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-04,000929.XSHE,sell,4400,4400,0,7.53,7.53,0.0,33132.0,33132.0,0.0,38.13,5.0,0,33.13,exact_match,unknown
2020-06-04,002209.XSHE,buy,300,300,0,6.11,6.11,0.0,1833.0,1833.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-04,002633.XSHE,buy,700,700,0,7.85,7.85,0.0,5495.0,5495.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-04,300029.XSHE,buy,700,700,0,5.56,5.56,0.0,3892.0,3891.9999999999995,-4.547473508864641e-13,5.0,5.0,0,0.0,exact_match,unknown
2020-06-04,300665.XSHE,buy,300,300,0,10.01,10.01,0.0,3003.0,3003.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-04,300736.XSHE,buy,100,100,0,9.18,9.18,0.0,918.0,918.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-04,600561.XSHG,buy,500,500,0,4.7,4.7,0.0,2350.0,2350.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-04,600599.XSHG,sell,5200,5200,0,8.15,8.15,0.0,42380.0,42380.0,0.0,47.38,5.0,0,42.38,exact_match,unknown
2020-06-05,002071.XSHE,sell,31500,31500,0,3.47,3.47,0.0,109305.0,109305.0,0.0,120.24,10.93,0,109.31,exact_match,unknown
2020-06-05,600561.XSHG,sell,300,300,0,4.88,4.88,0.0,1464.0,1464.0,0.0,6.46,5.0,0,1.46,exact_match,unknown
2020-06-09,000502.XSHE,buy,4000,4000,0,6.62,6.62,0.0,26480.0,26480.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,000929.XSHE,buy,1100,1100,0,6.7,6.7,0.0,7370.0,7370.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,002209.XSHE,buy,300,300,0,6.04,6.04,0.0,1812.0,1812.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,002473.XSHE,buy,200,200,0,7.94,7.94,0.0,1588.0,1588.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,002633.XSHE,buy,100,100,0,7.81,7.81,0.0,781.0,781.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,300029.XSHE,sell,400,400,0,5.7,5.7,0.0,2280.0,2280.0,0.0,7.28,5.0,0,2.28,exact_match,unknown
2020-06-09,300405.XSHE,buy,100,100,0,5.75,5.75,0.0,575.0,575.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,300535.XSHE,buy,4100,4100,0,12.13,12.13,0.0,49733.0,49733.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,300665.XSHE,buy,300,300,0,9.74,9.74,0.0,2922.0,2922.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,300736.XSHE,buy,500,500,0,8.85,8.85,0.0,4425.0,4425.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,600561.XSHG,buy,100,100,0,4.75,4.75,0.0,475.0,475.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,600599.XSHG,buy,300,300,0,7.25,7.25,0.0,2175.0,2175.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-09,603269.XSHG,buy,3300,3300,0,14.56,14.56,0.0,48048.0,48048.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-10,002071.XSHE,sell,6300,6300,0,3.1,3.1,0.0,19530.0,19530.0,0.0,24.53,5.0,0,19.53,exact_match,unknown
2020-06-11,600599.XSHG,buy,100,100,0,7.09,7.09,0.0,709.0,709.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-12,000929.XSHE,sell,100,100,0,6.7,6.7,0.0,670.0,670.0,0.0,5.67,5.0,0,0.67,exact_match,unknown
2020-06-12,002071.XSHE,buy,400,400,0,2.83,2.83,0.0,1132.0,1132.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-12,002209.XSHE,buy,100,100,0,5.91,5.91,0.0,591.0,591.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-12,002473.XSHE,sell,3000,3000,0,8.06,8.06,0.0,24180.0,24180.0,0.0,29.18,5.0,0,24.18,exact_match,unknown
2020-06-12,002633.XSHE,sell,200,200,0,7.81,7.81,0.0,1562.0,1562.0,0.0,6.56,5.0,0,1.56,exact_match,unknown
2020-06-12,300029.XSHE,sell,100,100,0,5.63,5.63,0.0,563.0,563.0,0.0,5.56,5.0,0,0.56,exact_match,unknown
2020-06-12,300405.XSHE,buy,6800,6800,0,5.65,5.65,0.0,38420.0,38420.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-12,300535.XSHE,buy,1700,1700,0,12.19,12.19,0.0,20723.0,20723.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-12,300665.XSHE,buy,100,100,0,9.5,9.5,0.0,950.0,950.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-12,300736.XSHE,sell,100,100,0,8.88,8.88,0.0,888.0,888.0000000000001,1.1368683772161603e-13,5.89,5.0,0,0.89,exact_match,unknown
2020-06-12,600561.XSHG,buy,500,500,0,4.59,4.59,0.0,2295.0,2295.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-12,603269.XSHG,sell,1300,1300,0,13.6,13.6,0.0,17680.0,17680.0,0.0,22.68,5.0,0,17.68,exact_match,unknown
2020-06-17,000502.XSHE,buy,400,300,-100,6.58,6.58,0.0,2632.0,1974.0,-658.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-06-17,000638.XSHE,buy,5500,5500,0,4.14,4.14,0.0,22770.0,22770.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-17,000929.XSHE,sell,3900,3900,0,7.15,7.15,0.0,27885.0,27885.0,0.0,32.89,5.0,0,27.89,exact_match,unknown
2020-06-17,002071.XSHE,sell,8300,8300,0,2.42,2.42,0.0,20086.0,20086.0,0.0,25.09,5.0,0,20.09,exact_match,unknown
2020-06-17,002209.XSHE,sell,200,200,0,6.15,6.15,0.0,1230.0,1230.0,0.0,6.23,5.0,0,1.23,exact_match,unknown
2020-06-17,002473.XSHE,buy,3000,3000,0,7.89,7.89,0.0,23670.0,23670.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-17,002633.XSHE,sell,4400,4400,0,9.07,9.07,0.0,39908.0,39908.0,0.0,44.91,5.0,0,39.91,exact_match,unknown
2020-06-17,300029.XSHE,buy,600,600,0,5.59,5.59,0.0,3354.0,3354.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-17,300405.XSHE,buy,1400,1400,0,5.85,5.85,0.0,8190.0,8189.999999999999,-9.094947017729282e-13,5.0,5.0,0,0.0,exact_match,unknown
2020-06-17,300535.XSHE,buy,2100,2100,0,12.25,12.25,0.0,25725.0,25725.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-17,300665.XSHE,buy,100,100,0,9.69,9.69,0.0,969.0,969.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-17,600561.XSHG,buy,200,200,0,4.68,4.68,0.0,936.0,936.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-17,603269.XSHG,buy,100,100,0,13.34,13.34,0.0,1334.0,1334.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-22,000502.XSHE,buy,0,100,100,,6.57,,0.0,657.0,657.0,0.0,5.0,0,0.0,missing_in_jq,unknown
2020-06-22,000638.XSHE,buy,800,700,-100,5.4,5.4,0.0,4320.0,3780.0000000000005,-539.9999999999995,5.0,5.0,0,0.0,quantity_diff,unknown
2020-06-22,000929.XSHE,buy,0,100,100,,6.75,,0.0,675.0,675.0,0.0,5.0,0,0.0,missing_in_jq,unknown
2020-06-22,002473.XSHE,buy,3100,3100,0,7.97,7.97,0.0,24707.0,24707.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-22,002633.XSHE,buy,200,100,-100,7.98,7.98,0.0,1596.0,798.0,-798.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-06-22,300029.XSHE,buy,100,100,0,5.56,5.56,0.0,556.0,556.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-22,300535.XSHE,sell,1900,1900,0,12.35,12.35,0.0,23465.0,23465.0,0.0,28.46,5.0,0,23.46,exact_match,unknown
2020-06-22,300665.XSHE,sell,300,300,0,9.98,9.98,0.0,2994.0,2994.0,0.0,7.99,5.0,0,2.99,exact_match,unknown
2020-06-22,300736.XSHE,sell,300,300,0,9.32,9.32,0.0,2796.0,2796.0,0.0,7.8,5.0,0,2.8,exact_match,unknown
2020-06-22,600561.XSHG,sell,400,400,0,4.76,4.76,0.0,1904.0,1904.0,0.0,6.9,5.0,0,1.9,exact_match,unknown
2020-06-22,600599.XSHG,buy,100,0,-100,5.52,,,552.0,0.0,-552.0,5.0,0.0,0,0.0,missing_in_local,unknown
2020-06-29,000502.XSHE,sell,200,200,0,6.5,6.5,0.0,1300.0,1300.0,0.0,6.3,5.0,0,1.3,exact_match,unknown
2020-06-29,000638.XSHE,buy,5000,5100,100,4.18,4.18,0.0,20900.0,21318.0,418.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-06-29,000929.XSHE,buy,100,0,-100,6.55,,,655.0,0.0,-655.0,5.0,0.0,0,0.0,missing_in_local,unknown
2020-06-29,002473.XSHE,buy,3000,3000,0,7.78,7.78,0.0,23340.0,23340.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-06-29,002633.XSHE,buy,600,700,100,7.9,7.9,0.0,4740.0,5530.0,790.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-06-29,300029.XSHE,sell,100,100,0,5.48,5.48,0.0,548.0,548.0,0.0,5.55,5.0,0,0.55,exact_match,unknown
2020-06-29,300405.XSHE,sell,4000,4000,0,5.6,5.6,0.0,22400.0,22400.0,0.0,27.4,5.0,0,22.4,exact_match,unknown
2020-06-29,300535.XSHE,sell,2000,2000,0,12.05,12.05,0.0,24100.0,24100.0,0.0,29.1,5.0,0,24.1,exact_match,unknown
2020-06-29,300665.XSHE,sell,100,200,100,9.87,9.87,0.0,987.0,1973.9999999999998,986.9999999999998,5.99,5.0,0,1.97,quantity_diff,unknown
2020-06-29,300736.XSHE,sell,100,100,0,9.18,9.18,0.0,918.0,918.0,0.0,5.92,5.0,0,0.92,exact_match,unknown
2020-06-29,600561.XSHG,buy,100,100,0,4.6,4.6,0.0,460.0,459.99999999999994,-5.684341886080802e-14,5.0,5.0,0,0.0,exact_match,unknown
2020-07-01,300736.XSHE,sell,700,700,0,9.85,9.85,0.0,6895.0,6895.0,0.0,11.9,5.0,0,6.9,exact_match,unknown
2020-07-02,000502.XSHE,sell,4000,4000,0,6.83,6.83,0.0,27320.0,27320.0,0.0,32.32,5.0,0,27.32,exact_match,unknown
2020-07-02,000638.XSHE,buy,300,300,0,4.17,4.17,0.0,1251.0,1251.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
