date,time,snapshot_type,total_asset,cash,available_cash,position_market_value_reported,position_market_value_calculated,position_count,code,position_qty,available_qty,market_price,market_value,source_file,source_line_no,parse_status
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,600561.XSHG,22000,22000,4.84,106480.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,600241.XSHG,27500,27500,3.79,104225.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,300029.XSHE,19100,19100,5.62,107342.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,000679.XSHE,24200,24200,3.57,86394.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,002473.XSHE,8100,8100,8.55,69255.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,000929.XSHE,17200,17200,6.37,109564.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,603389.XSHG,4700,4700,4.31,20257.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,000691.XSHE,17100,17100,3.95,67545.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,600506.XSHG,2700,2700,8.4,22680.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,300665.XSHE,8700,8700,10.45,90915.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,002209.XSHE,10900,10900,6.29,68561.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,300106.XSHE,10900,10900,6.45,70305.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,603991.XSHG,1100,1100,19.41,21351.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,300736.XSHE,4800,4800,9.35,44880.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,002633.XSHE,13900,13900,8.1,112590.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,600599.XSHG,3000,3000,7.3,21900.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,600561.XSHG,22900,22900,5.03,115187.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,600241.XSHG,29100,29100,3.84,111744.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,300029.XSHE,19500,19500,6.18,120510.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,000679.XSHE,18700,18700,3.52,65824.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,002473.XSHE,7800,7800,8.66,67548.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,000929.XSHE,16400,16400,6.5,106600.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,603389.XSHG,10200,10200,4.43,45186.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-24,,position,1131547.67,1.67,1.67,1131546.0,1131546.0,16,000691.XSHE,11300,11300,4.05,45765.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,600506.XSHG,2700,2700,8.59,23193.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,300665.XSHE,8700,8700,10.6,92220.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,002209.XSHE,10900,10900,6.45,70305.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,300106.XSHE,10900,10900,6.37,69433.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,603991.XSHG,1100,1100,19.89,21879.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,300736.XSHE,4800,4800,9.49,45552.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,002633.XSHE,13900,13900,8.18,113702.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,600599.XSHG,3000,3000,7.54,22620.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,600561.XSHG,22900,22900,5.14,117706.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,600241.XSHG,29100,29100,3.97,115527.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,300029.XSHE,19500,19500,6.8,132600.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,000679.XSHE,18700,18700,3.59,67133.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,002473.XSHE,7800,7800,8.78,68484.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,000929.XSHE,16400,16400,6.61,108404.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,603389.XSHG,10200,10200,4.53,46206.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-25,,position,1160278.67,1.67,1.67,1160277.0,1160277.0,16,000691.XSHE,11300,11300,4.01,45313.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,600506.XSHG,2700,2700,8.74,23598.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,300665.XSHE,8700,8700,10.2,88740.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,002209.XSHE,10900,10900,6.34,69106.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,300106.XSHE,10900,10900,6.27,68343.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,603991.XSHG,1100,1100,20.09,22099.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,300736.XSHE,4800,4800,9.41,45168.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,002633.XSHE,13900,13900,8.07,112173.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,600599.XSHG,3000,3000,7.32,21960.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,600561.XSHG,22900,22900,5.03,115187.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,600241.XSHG,29100,29100,3.88,112908.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,300029.XSHE,17900,17900,6.12,109548.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,000679.XSHE,18700,18700,3.43,64141.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,002473.XSHE,7800,7800,8.34,65052.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,000929.XSHE,16400,16400,6.52,106928.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,603389.XSHG,10200,10200,4.43,45186.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-26,,position,1126048.51,10146.51,10146.51,1115902.0,1115902.0,16,000691.XSHE,11300,11300,4.05,45765.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,600506.XSHG,2600,2600,8.76,22776.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,300665.XSHE,6600,6600,10.58,69828.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,002209.XSHE,10700,10700,6.4,68480.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,300106.XSHE,7300,7300,6.78,49494.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,300736.XSHE,7000,7000,9.39,65730.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,002633.XSHE,13900,13900,8.13,113007.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,600599.XSHG,6100,6100,7.32,44652.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,603269.XSHG,1600,1600,13.58,21728.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,600561.XSHG,22300,22300,5.01,111723.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,600241.XSHG,29100,29100,3.9,113490.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,300029.XSHE,18400,18400,6.73,123832.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,000679.XSHE,19500,19500,3.37,65715.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,002473.XSHE,5400,5400,8.08,43632.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,000929.XSHE,17200,17200,6.55,112660.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,603389.XSHG,15100,15100,4.4,66440.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-27,,position,1139014.05,1782.05,1782.05,1137232.0,1137232.0,16,000691.XSHE,11500,11500,3.83,44045.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,600506.XSHG,2600,2600,8.88,23088.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,300665.XSHE,6600,6600,10.09,66594.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,002209.XSHE,10700,10700,6.24,66768.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,300106.XSHE,7300,7300,7.46,54458.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,300736.XSHE,7000,7000,9.15,64050.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,002633.XSHE,13900,13900,7.91,109949.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,600599.XSHG,6100,6100,7.0,42700.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,603269.XSHG,1600,1600,13.26,21216.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,600561.XSHG,22300,22300,4.95,110385.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,600241.XSHG,29100,29100,3.79,110289.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,300029.XSHE,17600,17600,6.4,112640.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,000679.XSHE,19500,19500,3.24,63180.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,002473.XSHE,5400,5400,7.42,40068.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,000929.XSHE,17200,17200,6.48,111456.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,603389.XSHG,15100,15100,4.22,63722.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-30,,position,1109366.0,6828.0,6828.0,1102538.0,1102538.0,16,000691.XSHE,11500,11500,3.65,41975.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,600506.XSHG,2600,2600,9.18,23868.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,300665.XSHE,6600,6600,9.93,65538.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,002209.XSHE,10700,10700,6.26,66982.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,300106.XSHE,5600,5600,7.91,44296.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,300736.XSHE,7000,7000,9.15,64050.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,002633.XSHE,13900,13900,7.9,109810.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,600599.XSHG,6100,6100,7.01,42761.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,603269.XSHG,1600,1600,13.32,21312.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,600561.XSHG,22300,22300,4.92,109716.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,600241.XSHG,29100,29100,3.75,109125.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,300029.XSHE,17600,17600,6.17,108592.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,000679.XSHE,19500,19500,3.13,61035.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,002473.XSHE,5400,5400,7.44,40176.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,000929.XSHE,17200,17200,6.55,112660.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,603389.XSHG,15100,15100,4.22,63722.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-31,,position,1105763.43,20375.43,20375.43,1085388.0,1085388.0,16,000691.XSHE,11500,11500,3.63,41745.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-01,,position,1101446.79,3620.59,3620.59,1097826.2,1097826.2,1,511880.XSHG,10900,10900,100.718,1097826.2,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-02,,position,1101457.69,3620.59,3620.59,1097837.1,1097837.1,1,511880.XSHG,10900,10900,100.719,1097837.1,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-03,,position,1101741.09,3620.59,3620.59,1098120.5,1098120.5,1,511880.XSHG,10900,10900,100.745,1098120.5,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-07,,position,1101751.99,3620.59,3620.59,1098131.4,1098131.4,1,511880.XSHG,10900,10900,100.746,1098131.4,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-08,,position,1101839.19,3620.59,3620.59,1098218.6,1098218.6,1,511880.XSHG,10900,10900,100.754,1098218.6,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-09,,position,1101915.49,3620.59,3620.59,1098294.9,1098294.9,1,511880.XSHG,10900,10900,100.761,1098294.9,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-10,,position,1102133.49,3620.59,3620.59,1098512.9,1098512.9,1,511880.XSHG,10900,10900,100.781,1098512.9,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-13,,position,1102187.99,3620.59,3620.59,1098567.4,1098567.4,1,511880.XSHG,10900,10900,100.786,1098567.4,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-14,,position,1102209.79,3620.59,3620.59,1098589.2,1098589.2,1,511880.XSHG,10900,10900,100.788,1098589.2,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-15,,position,1102198.89,3620.59,3620.59,1098578.3,1098578.3,1,511880.XSHG,10900,10900,100.787,1098578.3,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-16,,position,1102242.49,3620.59,3620.59,1098621.9,1098621.9,1,511880.XSHG,10900,10900,100.791,1098621.9,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-17,,position,1102242.49,3620.59,3620.59,1098621.9,1098621.9,1,511880.XSHG,10900,10900,100.791,1098621.9,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-20,,position,1102351.49,3620.59,3620.59,1098730.9,1098730.9,1,511880.XSHG,10900,10900,100.801,1098730.9,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-21,,position,1102482.29,3620.59,3620.59,1098861.7,1098861.7,1,511880.XSHG,10900,10900,100.813,1098861.7,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-22,,position,1102547.69,3620.59,3620.59,1098927.1,1098927.1,1,511880.XSHG,10900,10900,100.819,1098927.1,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-23,,position,1102569.49,3620.59,3620.59,1098948.9,1098948.9,1,511880.XSHG,10900,10900,100.821,1098948.9,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-24,,position,1102711.19,3620.59,3620.59,1099090.6,1099090.6,1,511880.XSHG,10900,10900,100.834,1099090.6,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-27,,position,1102754.79,3620.59,3620.59,1099134.2,1099134.2,1,511880.XSHG,10900,10900,100.838,1099134.2,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-28,,position,1102798.39,3620.59,3620.59,1099177.8,1099177.8,1,511880.XSHG,10900,10900,100.842,1099177.8,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-29,,position,1102656.69,3620.59,3620.59,1099036.1,1099036.1,1,511880.XSHG,10900,10900,100.829,1099036.1,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-04-30,,position,1102831.09,3620.59,3620.59,1099210.5,1099210.5,1,511880.XSHG,10900,10900,100.845,1099210.5,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,300665.XSHE,2300,2300,9.67,22241.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,002071.XSHE,12300,12300,1.85,22755.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,002209.XSHE,3900,3900,5.97,23283.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,300736.XSHE,2500,2500,8.87,22175.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,002633.XSHE,2900,2900,7.6,22040.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,600599.XSHG,3600,3600,6.53,23508.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,600561.XSHG,4700,4700,4.66,21902.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,600520.XSHG,2900,2900,7.87,22823.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,300029.XSHE,4000,4000,5.66,22640.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-06,,position,1110579.49,885072.49,885072.49,225507.0,225507.0,10,000929.XSHE,3600,3600,6.15,22140.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,300665.XSHE,2300,2300,9.62,22126.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,002071.XSHE,12300,12300,1.78,21894.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,002209.XSHE,3900,3900,5.81,22659.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,300736.XSHE,2500,2500,8.75,21875.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,002633.XSHE,2900,2900,7.64,22156.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,600599.XSHG,3600,3600,6.47,23292.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,600561.XSHG,4700,4700,4.6,21620.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,600520.XSHG,2900,2900,7.48,21692.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,300029.XSHE,4000,4000,5.51,22040.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-07,,position,1106422.49,885072.49,885072.49,221350.0,221350.0,10,000929.XSHE,3600,3600,6.11,21996.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,300665.XSHE,2300,2300,9.72,22356.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,002071.XSHE,12300,12300,1.84,22632.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,002209.XSHE,3900,3900,5.89,22971.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,300736.XSHE,2500,2500,8.83,22075.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,002633.XSHE,2900,2900,7.75,22475.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,600599.XSHG,3600,3600,6.58,23688.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,600561.XSHG,4700,4700,4.61,21667.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,600520.XSHG,2900,2900,7.55,21895.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-05-08,,position,1109751.49,885072.49,885072.49,224679.0,224679.0,10,300029.XSHE,4000,4000,5.65,22600.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
