date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2026-05-22,09:30:00,300535.XSHE,达威股份,buy,1100,17.65,19415.0,5.0,0,0,19420.0,母版交易记录-20260501-20260623.txt,74,"2026-05-22	09:30:00	达威股份(300535.XSHE)	买	市价单	1100股	17.65	19,415.00	0.00	5.00",parsed
2026-05-22,09:30:00,603879.XSHG,永悦科技,buy,3600,5.34,19224.0,5.0,0,0,19229.0,母版交易记录-20260501-20260623.txt,75,"2026-05-22	09:30:00	永悦科技(603879.XSHG)	买	市价单	3600股	5.34	19,224.00	0.00	5.00",parsed
2026-05-27,09:30:00,300665.XSHE,飞鹿股份,sell,-2300,9.84,-22632.0,27.63,0,0,-22659.63,母版交易记录-20260501-20260623.txt,77,"2026-05-27	09:30:00	飞鹿股份(300665.XSHE)	卖	市价单	-2300股	9.84	-22,632.00	2,004.89	27.63",parsed
2026-05-27,09:30:00,300417.XSHE,南华仪器,sell,-1100,14.17,-15587.0,20.59,0,0,-15607.59,母版交易记录-20260501-20260623.txt,78,"2026-05-27	09:30:00	南华仪器(300417.XSHE)	卖	市价单	-1100股	14.17	-15,587.00	-814.83	20.59",parsed
2026-05-27,09:30:00,300405.XSHE,科隆股份,sell,-2800,6.92,-19376.0,24.38,0,0,-19400.38,母版交易记录-20260501-20260623.txt,79,"2026-05-27	09:30:00	科隆股份(300405.XSHE)	卖	市价单	-2800股	6.92	-19,376.00	-686.33	24.38",parsed
2026-05-27,09:30:00,600561.XSHG,江西长运,buy,100,6.48,648.0,5.0,0,0,653.0,母版交易记录-20260501-20260623.txt,80,2026-05-27	09:30:00	江西长运(600561.XSHG)	买	市价单	100股	6.48	648.00	0.00	5.00,parsed
2026-05-27,09:30:00,301167.XSHE,建研设计,buy,100,16.01,1601.0,5.0,0,0,1606.0,母版交易记录-20260501-20260623.txt,81,"2026-05-27	09:30:00	建研设计(301167.XSHE)	买	市价单	100股	16.01	1,601.00	0.00	5.00",parsed
2026-05-27,09:30:00,600697.XSHG,欧亚集团,buy,100,11.63,1163.0,5.0,0,0,1168.0,母版交易记录-20260501-20260623.txt,82,"2026-05-27	09:30:00	欧亚集团(600697.XSHG)	买	市价单	100股	11.63	1,163.00	0.00	5.00",parsed
2026-05-27,09:30:00,300500.XSHE,启迪设计,sell,-1600,11.36,-18176.0,23.18,0,0,-18199.18,母版交易记录-20260501-20260623.txt,83,"2026-05-27	09:30:00	启迪设计(300500.XSHE)	卖	市价单	-1600股	11.36	-18,176.00	-880.00	23.18",parsed
2026-05-27,09:30:00,600493.XSHG,凤竹纺织,buy,3000,6.81,20430.0,5.0,0,0,20435.0,母版交易记录-20260501-20260623.txt,84,"2026-05-27	09:30:00	凤竹纺织(600493.XSHG)	买	市价单	3000股	6.81	20,430.00	0.00	5.00",parsed
2026-05-27,09:30:00,300535.XSHE,达威股份,buy,1100,17.42,19162.0,5.0,0,0,19167.0,母版交易记录-20260501-20260623.txt,85,"2026-05-27	09:30:00	达威股份(300535.XSHE)	买	市价单	1100股	17.42	19,162.00	0.00	5.00",parsed
2026-05-27,09:30:00,603879.XSHG,永悦科技,buy,3600,5.3,19080.0,5.0,0,0,19085.0,母版交易记录-20260501-20260623.txt,86,"2026-05-27	09:30:00	永悦科技(603879.XSHG)	买	市价单	3600股	5.3	19,080.00	0.00	5.00",parsed
2026-05-27,09:30:00,300605.XSHE,恒锋信息,buy,1600,11.52,18432.0,5.0,0,0,18437.0,母版交易记录-20260501-20260623.txt,87,"2026-05-27	09:30:00	恒锋信息(300605.XSHE)	买	市价单	1600股	11.52	18,432.00	0.00	5.00",parsed
2026-06-01,09:30:00,301098.XSHE,金埔园林,sell,-2100,9.94,-20874.0,25.87,0,0,-20899.87,母版交易记录-20260501-20260623.txt,89,"2026-06-01	09:30:00	金埔园林(301098.XSHE)	卖	市价单	-2100股	9.94	-20,874.00	-534.61	25.87",parsed
2026-06-01,09:30:00,300665.XSHE,飞鹿股份,sell,-2000,9.54,-19080.0,24.08,0,0,-19104.08,母版交易记录-20260501-20260623.txt,90,"2026-06-01	09:30:00	飞鹿股份(300665.XSHE)	卖	市价单	-2000股	9.54	-19,080.00	1,143.38	24.08",parsed
2026-06-01,09:30:00,300929.XSHE,华骐环保,buy,200,12.02,2404.0,5.0,0,0,2409.0,母版交易记录-20260501-20260623.txt,91,"2026-06-01	09:30:00	华骐环保(300929.XSHE)	买	市价单	200股	12.02	2,404.00	0.00	5.00",parsed
