date,value,daily_return,cumulative_drawdown,rolling_20d_return,rolling_20d_winrate,rolling_20d_max_drawdown,rolling_valid,consecutive_losses,rejection_rate,risk_status,alerts
2023-06-28,3134464.5000000005,0.013799407109031487,-0.03744478910251744,0.013289462009356434,0.4,-0.00604935771574139,True,0,0.0,WARNING,WARN: rolling_20d_winrate=0.4000 < 0.5
2023-06-29,3174910.5200000005,0.012903645901875748,-0.025024317500090994,0.0328860840905465,0.45,0.0,True,0,0.5294,HALTED,WARN: rolling_20d_winrate=0.4500 < 0.5; HALT: rejection_rate=52.94% > 40%
2023-06-30,3236865.5200000005,0.01951393578172401,-0.005998704643045229,0.05363924276225229,0.5,0.0,True,0,0.0,NORMAL,
2023-07-03,3257011.5200000005,0.006223922456932964,0.0,0.04537969166639866,0.55,0.0,True,0,0.0,NORMAL,
2023-07-04,3320575.6600000006,0.019516093084006078,0.0,0.05296720062086391,0.55,0.0,True,0,0.4286,HALTED,HALT: rejection_rate=42.86% > 40%
2023-07-05,3308961.0200000005,-0.003497779056779609,-0.003497779056779609,0.07371457669561532,0.5,-0.003497779056779609,True,1,0.0,NORMAL,
2023-07-06,3337979.0200000005,0.008769520047111342,0.0,0.06677678590917702,0.55,0.0,True,0,0.0,NORMAL,
2023-07-07,3320727.4700000007,-0.005168261962293523,-0.005168261962293523,0.06419714317331038,0.5,-0.005168261962293523,True,1,0.1429,NORMAL,
2023-07-10,3295995.4700000007,-0.00744776565479491,-0.01257753561315068,0.07347742935530932,0.5,-0.01257753561315068,True,2,0.0,NORMAL,
2023-07-11,3325232.4700000007,0.008870461220627828,-0.0038186429344303705,0.06899002386342956,0.55,-0.0038186429344303705,True,0,0.0,NORMAL,
2023-07-12,3282246.2300000004,-0.01292728865961068,-0.01669656689453969,0.050656002064124905,0.5,-0.01669656689453969,True,1,0.4,WARNING,WARN: rejection_rate=40.00% > 25%
2023-07-13,3309375.2300000004,0.00826537623900325,-0.008569194062819495,0.061364133995688075,0.5,-0.008569194062819495,True,0,0.0,NORMAL,
2023-07-14,3299756.2300000004,-0.002906590921694908,-0.011450877842845169,0.06019451302767509,0.5,-0.011450877842845169,True,1,0.0,NORMAL,
2023-07-17,3315477.9300000006,0.004764503467578932,-0.006740932122455296,0.06918223999307771,0.55,-0.006740932122455296,True,0,0.3333,WARNING,WARN: rejection_rate=33.33% > 25%
2023-07-18,3349676.9300000006,0.010314953295436352,0.0,0.0997000868022826,0.6,0.0,True,0,0.0,NORMAL,
2023-07-19,3372592.9300000006,0.006841256777560335,0.0,0.1261355988239936,0.65,0.0,True,0,0.0,NORMAL,
2023-07-20,3341676.5000000005,-0.009166961635064615,-0.009166961635064615,0.12520068484417024,0.65,-0.009166961635064615,True,1,0.0,NORMAL,
2023-07-21,3332462.5000000005,-0.002757298619420521,-0.011898984203824492,0.12163960817397546,0.65,-0.011898984203824492,True,2,0.0,NORMAL,
2023-07-24,3353694.5000000005,0.0063712644928487555,-0.0056035312865345315,0.08470633364162206,0.65,-0.0056035312865345315,True,0,0.0,NORMAL,
2023-07-25,3443079.8300000005,0.02665279440330658,0.0,0.0984587096137155,0.65,0.0,True,0,0.4,WARNING,WARN: rejection_rate=40.00% > 25%
2023-07-26,3443557.8300000005,0.00013882919467481528,0.0,0.0846157106815093,0.65,0.0,True,0,0.0,NORMAL,
2023-07-27,3406104.8300000005,-0.010876251205573624,-0.010876251205573624,0.052284937064669856,0.6,-0.010876251205573624,True,1,0.0,NORMAL,
2023-07-28,3486874.6800000006,0.023713260169975475,0.0,0.07057486858382367,0.6,0.0,True,0,0.2727,WARNING,WARN: rejection_rate=27.27% > 25%
2023-07-31,3632829.3200000003,0.04185829815942787,0.0,0.09403600217921237,0.6,0.0,True,0,0.0,NORMAL,
2023-08-01,3602765.4600000004,-0.00827560486656716,-0.00827560486656716,0.08879054126784491,0.55,-0.00827560486656716,True,1,0.0,NORMAL,
2023-08-02,3677835.9100000006,0.020836896221382167,0.0,0.10181516659143064,0.6,0.0,True,0,0.1667,NORMAL,
2023-08-03,3673868.090000001,-0.0010788463914910853,-0.0010788463914910853,0.1063443547205638,0.55,-0.0010788463914910853,True,1,0.0,NORMAL,
2023-08-04,3667085.4700000007,-0.0018461795126672907,-0.0029230341600530903,0.11258814017726793,0.55,-0.0029230341600530903,True,2,0.0,NORMAL,
2023-08-07,3636434.1500000004,-0.008358496209252601,-0.011257098199359371,0.09358794695036754,0.55,-0.011257098199359371,True,3,0.3846,WARNING,WARN: consecutive_losses=3 >= 3; WARN: rejection_rate=38.46% > 25%
2023-08-08,3657695.1500000004,0.0058466616259227455,-0.005476253017498064,0.11438779838281654,0.55,-0.005476253017498064,True,0,0.0,NORMAL,
2023-08-09,3585355.1500000004,-0.01977748200256656,-0.025145428524569555,0.08339336002100906,0.55,-0.025145428524569555,True,1,0.0,NORMAL,
2023-08-10,3659808.9100000006,0.02076607668838615,-0.004901523733286947,0.1091149330143093,0.55,-0.004901523733286947,True,0,0.3333,WARNING,WARN: rejection_rate=33.33% > 25%
2023-08-11,3579134.0600000005,-0.022043459640629183,-0.026836936833323832,0.0795228125677796,0.55,-0.026836936833323832,True,1,0.0,NORMAL,
2023-08-14,3582875.0600000005,0.0010452248888380559,-0.025819762578804143,0.06961809597560209,0.55,-0.025819762578804143,True,0,0.0,NORMAL,
2023-08-15,3568655.0000000005,-0.003968896420295508,-0.029686183035827755,0.058133926646166456,0.5,-0.029686183035827755,True,1,0.4,WARNING,WARN: rejection_rate=40.00% > 25%
2023-08-16,3600466.0000000005,0.008914002614430365,-0.021036803134591216,0.0774430140080884,0.5,-0.021036803134591216,True,0,0.0,NORMAL,
2023-08-17,3673247.4300000006,0.02021444724099607,-0.0012476032406785599,0.10226219499844347,0.55,-0.0012476032406785599,True,0,0.0,NORMAL,
2023-08-18,3693849.3900000006,0.005608650218262035,0.0,0.1014269158982728,0.6,0.0,True,0,0.1429,NORMAL,
2023-08-21,3716524.3900000006,0.006138582710325392,0.0,0.07941859425315734,0.6,0.0,True,0,0.0,NORMAL,
2023-08-22,3666426.3900000006,-0.01347979852757,-0.01347979852757,0.06472043479519551,0.55,-0.01347979852757,True,1,0.0,NORMAL,
2023-08-23,3635877.9700000007,-0.008331933264314062,-0.02169941901013595,0.06745920970377184,0.5,-0.02169941901013595,True,2,0.375,WARNING,WARN: rejection_rate=37.50% > 25%
2023-08-24,3610237.9700000007,-0.007051941845011921,-0.028598337814217844,0.0353793300079257,0.5,-0.028598337814217844,True,3,0.0,WARNING,WARN: consecutive_losses=3 >= 3
2023-08-25,3539250.9700000007,-0.019662692761496823,-0.047698710245784204,-0.025759082455324323,0.45,-0.047698710245784204,True,4,0.0,WARNING,WARN: rolling_20d_return=-0.0258 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5; WARN: consecutive_losses=4 >= 3
2023-08-28,3596363.8500000006,0.016136996354344398,-0.03233142780478296,-0.001776860045727191,0.45,-0.03233142780478296,True,0,0.3333,WARNING,WARN: rolling_20d_return=-0.0018 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5; WARN: rejection_rate=33.33% > 25%
2023-08-29,3758013.8500000006,0.04494817730970129,0.0,0.02180030375525921,0.5,0.0,True,0,0.0,NORMAL,
2023-08-30,3790162.8500000006,0.008554784863286227,0.0,0.03165458235056007,0.5,0.0,True,0,0.0,NORMAL,
2023-08-31,3775272.2800000003,-0.003928741478746829,-0.003928741478746829,0.029502123930588375,0.5,-0.003928741478746829,True,1,0.6,HALTED,HALT: rejection_rate=60.00% > 40%
2023-09-01,3800545.2800000003,0.006694351592569105,0.0,0.04512968562898356,0.55,0.0,True,0,0.0,NORMAL,
2023-09-04,3897918.2800000003,0.02562079723465365,0.0,0.06567609386473872,0.6,0.0,True,0,0.0,NORMAL,
2023-09-05,3838521.6500000004,-0.015238038802598983,-0.015238038802598983,0.07061127542692658,0.55,-0.015238038802598983,True,1,0.5294,HALTED,HALT: rejection_rate=52.94% > 40%
2023-09-06,3825698.6500000004,-0.0033406090076370937,-0.01852774348055339,0.045327432136340606,0.55,-0.01852774348055339,True,2,0.0,NORMAL,
2023-09-07,3831903.6500000004,0.001621925971613054,-0.01693586813728683,0.07062311323426651,0.55,-0.01693586813728683,True,0,0.0,NORMAL,
2023-09-08,3773285.2200000007,-0.015297469705429492,-0.03197426191295103,0.053144515734243836,0.55,-0.03197426191295103,True,1,0.2727,WARNING,WARN: rejection_rate=27.27% > 25%
2023-09-11,3751480.2200000007,-0.005778783931949887,-0.037568273493922395,0.05123084747615003,0.5,-0.037568273493922395,True,2,0.0,NORMAL,
2023-09-12,3720891.2200000007,-0.008153848136243137,-0.045415795633355245,0.03344712045607445,0.5,-0.045415795633355245,True,3,0.0,WARNING,WARN: consecutive_losses=3 >= 3
2023-09-13,3698021.3100000005,-0.00614635275470379,-0.051283006887460895,0.006744408176173389,0.45,-0.051283006887460895,True,4,0.2222,WARNING,WARN: rolling_20d_winrate=0.4500 < 0.5; WARN: consecutive_losses=4 >= 3
2023-09-14,3672563.3100000005,-0.006884222092273448,-0.057814185370761474,-0.005762573876895383,0.4,-0.057814185370761474,True,5,0.0,HALTED,WARN: rolling_20d_return=-0.0058 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5; HALT: consecutive_losses=5 >= 5
2023-09-15,3683058.3100000005,0.0028576770811338304,-0.055121722562126094,-0.009004671162672007,0.4,-0.055121722562126094,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0090 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2023-09-18,3773537.1500000004,0.024566225235787765,-0.03190962997818412,0.02921393984402343,0.4,-0.03190962997818412,True,0,0.4286,HALTED,WARN: rolling_20d_winrate=0.4000 < 0.5; HALT: rejection_rate=42.86% > 40%
2023-09-19,3715101.5500000007,-0.015485629974518635,-0.046901119230236786,0.021789394653418448,0.4,-0.046901119230236786,True,1,0.0,WARNING,WARN: rolling_20d_winrate=0.4000 < 0.5
2023-09-20,3701403.5500000007,-0.0036871132095971904,-0.05041530270357528,0.025251958667976693,0.4,-0.05041530270357528,True,2,0.0,WARNING,WARN: rolling_20d_winrate=0.4000 < 0.5
2023-09-21,3677900.1200000006,-0.006349869632561455,-0.05644504173648291,0.039174715547227734,0.4,-0.05644504173648291,True,3,0.2222,WARNING,WARN: rolling_20d_winrate=0.4000 < 0.5; WARN: consecutive_losses=3 >= 3
2023-09-22,3723241.1200000006,0.01232795848735555,-0.04481293538047177,0.035279319693973576,0.45,-0.04481293538047177,True,0,0.0,WARNING,WARN: rolling_20d_winrate=0.4500 < 0.5
2023-09-25,3689376.1200000006,-0.009095569937194934,-0.053500906129822626,-0.01826436323538294,0.4,-0.053500906129822626,True,1,0.0,WARNING,WARN: rolling_20d_return=-0.0183 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2023-09-26,3672647.4800000004,-0.004534273399048327,-0.05779259179338152,-0.031005361682546195,0.35,-0.05779259179338152,True,2,0.3636,WARNING,WARN: rolling_20d_return=-0.0310 < 0.0; WARN: rolling_20d_winrate=0.3500 < 0.5; WARN: rejection_rate=36.36% > 25%
2023-09-27,3699728.4800000004,0.007373699803064136,-0.0508450372130428,-0.020010159373193503,0.35,-0.0508450372130428,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0200 < 0.0; WARN: rolling_20d_winrate=0.3500 < 0.5
2023-09-28,3763033.4800000004,0.017110715108477365,-0.03460431705099774,-0.009870110006951371,0.4,-0.03460431705099774,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0099 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2023-10-09,3720131.9100000006,-0.01140079412740166,-0.045610594483781644,-0.045610594483781686,0.35,-0.045610594483781644,True,1,0.1667,WARNING,WARN: rolling_20d_return=-0.0456 < 0.0; WARN: rolling_20d_winrate=0.3500 < 0.5
2023-10-10,3701418.9100000006,-0.005030197974888476,-0.050411362138664345,-0.035717589348493006,0.3,-0.03571758934849299,True,2,0.0,HALTED,WARN: rolling_20d_return=-0.0357 < 0.0; HALT: rolling_20d_winrate=0.3000 < 0.35
2023-10-11,3743276.9100000006,0.011308636233233053,-0.03967280966187922,-0.021544232188805523,0.35,-0.02312864521006413,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0215 < 0.0; WARN: rolling_20d_winrate=0.3500 < 0.5
2023-10-12,3775444.7100000004,0.008593486609036308,-0.03142025081141512,-0.014733914303925677,0.4,-0.014733914303925658,True,0,0.8824,HALTED,WARN: rolling_20d_return=-0.0147 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5; HALT: rejection_rate=88.24% > 40%
2023-10-13,3696294.1200000006,-0.020964573998489264,-0.05172611263671738,-0.020404261939149126,0.35,-0.020964573998489264,True,1,0.0,WARNING,WARN: rolling_20d_return=-0.0204 < 0.0; WARN: rolling_20d_winrate=0.3500 < 0.5
2023-10-16,3709532.1200000006,0.0035814249543540105,-0.04832994087295223,-0.011181746281471838,0.4,-0.017458232092610843,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0112 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2023-10-17,3698736.4400000004,-0.0029102538138961217,-0.051099542292097476,-0.005954159552130189,0.4,-0.02031767801997556,True,1,0.1429,WARNING,WARN: rolling_20d_return=-0.0060 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2023-10-18,3626980.4400000004,-0.019400138713316917,-0.0695083427967607,-0.019210508551666505,0.4,-0.03932365096137244,True,2,0.0,WARNING,WARN: rolling_20d_return=-0.0192 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2023-10-19,3636485.440000001,0.002620637237293859,-0.06706986171090261,-0.009823620984766523,0.45,-0.0368060667480943,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0098 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5
2023-10-20,3646347.380000001,0.002711942660768619,-0.06453980866935964,-0.009967512569737158,0.5,-0.03419394002991494,True,0,0.4286,HALTED,WARN: rolling_20d_return=-0.0100 < 0.0; HALT: rejection_rate=42.86% > 40%
2023-10-23,3574419.380000001,-0.01972604157094873,-0.0829927352915155,-0.05276687682801784,0.45,-0.05324547051835904,True,1,0.0,HALTED,HALT: rolling_20d_return=-0.0528 < -0.05; WARN: rolling_20d_winrate=0.4500 < 0.5
2023-10-24,3730788.380000001,0.04374668537075802,-0.04287670699961402,0.004222449854701882,0.45,-0.01182809799378564,True,0,0.0,WARNING,WARN: rolling_20d_winrate=0.4500 < 0.5
2023-10-25,3812548.2700000005,0.02191490957736918,-0.02190143657911673,0.0300277228620478,0.5,0.0,True,0,0.25,NORMAL,
2023-10-26,3833457.2700000005,0.005484258432746347,-0.016537291284618665,0.04229509908496376,0.55,0.0,True,0,0.0,NORMAL,
2023-10-27,3867513.2700000005,0.00888388668539926,-0.007800320021075397,0.038749075160622315,0.6,0.0,True,0,0.0,NORMAL,
2023-10-30,3888661.7400000007,0.00546823463129325,-0.002374739369856561,0.05401607575862988,0.6,0.0,True,0,0.2,NORMAL,
2023-10-31,3882392.7400000007,-0.0016121227350569193,-0.0039830337335855,0.057110098680094534,0.6,-0.0016121227350569193,True,1,0.0,NORMAL,
2023-11-01,3923578.7400000007,0.01060840640249085,0.0,0.060504510320173566,0.65,0.0,True,0,0.0,NORMAL,
2023-11-02,3950771.8900000006,0.006930700720434606,0.0,0.049890177963550775,0.65,0.0,True,0,0.8,HALTED,HALT: rejection_rate=80.00% > 40%
2023-11-03,3995251.8900000006,0.011258559400148003,0.0,0.07395436147316614,0.65,0.0,True,0,0.0,NORMAL,
2023-11-06,4079933.8900000006,0.02119565983110016,0.0,0.10226212952480962,0.7,0.0,True,0,0.0,NORMAL,
2023-11-07,4149730.8100000005,0.017107365433315862,0.0,0.1085823757558988,0.75,0.0,True,0,0.9444,HALTED,HALT: rejection_rate=94.44% > 40%
2023-11-08,4201155.8100000005,0.012392370096893103,0.0,0.11275786899286899,0.75,0.0,True,0,0.0,NORMAL,
2023-11-09,4165568.8100000005,-0.008470764144308182,-0.008470764144308182,0.12695815721504333,0.7,-0.008470764144308182,True,1,0.0,NORMAL,
2023-11-10,4143800.7000000007,-0.005225723302839851,-0.013652221577566261,0.11706828946395542,0.7,-0.013652221577566261,True,2,0.0909,NORMAL,
2023-11-13,4185115.7000000007,0.009970315415989962,-0.003818023116833619,0.13149876123641846,0.7,-0.003818023116833619,True,0,0.0,NORMAL,
2023-11-14,4174186.7000000007,-0.0026113973384296156,-0.006419450079857873,0.15087102592701052,0.7,-0.006419450079857873,True,1,0.0,NORMAL,
2023-11-15,4162494.9100000006,-0.0028009743790329347,-0.009202443743689644,0.14464775912866012,0.7,-0.009202443743689644,True,2,0.5714,HALTED,HALT: rejection_rate=57.14% > 40%
2023-11-16,4159174.9100000006,-0.0007975985729193359,-0.009992702460611643,0.14064143553980313,0.65,-0.009992702460611643,True,3,0.0,WARNING,WARN: consecutive_losses=3 >= 3
2023-11-17,4207843.91,0.011701599729067303,0.0,0.17721046767601156,0.65,0.0,True,0,0.0,NORMAL,
2023-11-20,4298658.500000001,0.021582214536090237,0.0,0.1522118282141749,0.7,0.0,True,0,0.4545,HALTED,HALT: rejection_rate=45.45% > 40%
2023-11-21,4357036.500000001,0.013580515874894455,0.0,0.14281477674248588,0.7,0.0,True,0,0.0,NORMAL,
2023-11-22,4281690.630000001,-0.01729291687136431,-0.01729291687136431,0.11692666134765606,0.65,-0.01729291687136431,True,1,0.0,NORMAL,
2023-11-23,4284501.0200000005,0.0006563739052766791,-0.016647893585468112,0.10781805281304169,0.65,-0.016647893585468112,True,0,0.1818,NORMAL,
2023-11-24,4241798.0200000005,-0.009966854903444507,-0.026448821349098275,0.09081177628990678,0.6,-0.026448821349098275,True,1,0.0,NORMAL,
2023-11-27,4288689.0200000005,0.011054510322959695,-0.015686689794772304,0.10465099932161936,0.6,-0.015686689794772304,True,0,0.0,NORMAL,
2023-11-28,4403350.61,0.026735813547049826,0.0,0.1222791491626849,0.65,0.0,True,0,0.8824,HALTED,HALT: rejection_rate=88.24% > 40%
2023-11-29,4412307.86,0.0020341895963628476,0.0,0.1168217206283706,0.65,0.0,True,0,0.0,NORMAL,
2023-11-30,4393439.86,-0.004276220200101813,-0.004276220200101813,0.09966529794946166,0.6,-0.004276220200101813,True,1,0.0,NORMAL,
2023-12-01,4400244.140000001,0.0015487363471046263,-0.002734106590649307,0.07850868632579733,0.6,-0.002734106590649307,True,0,0.0,NORMAL,
2023-12-04,4494600.140000001,0.021443355640716786,0.0,0.08310643407734686,0.6,0.0,True,0,0.0,NORMAL,
2023-12-05,4429273.140000001,-0.014534552121470808,-0.014534552121470808,0.054298707383575895,0.55,-0.014534552121470808,True,1,0.0,NORMAL,
2023-12-06,4509535.950000001,0.01812098903433183,0.0,0.08257387062584631,0.55,0.0,True,0,0.2,NORMAL,
2023-12-07,4429082.950000001,-0.017840638347721784,-0.017840638347721784,0.06884555282786664,0.55,-0.017840638347721784,True,1,0.0,NORMAL,
2023-12-08,4279628.950000001,-0.033743779849505856,-0.050982407624447466,0.022583186887760398,0.55,-0.050982407624447466,True,2,0.0,NORMAL,
2023-12-11,4293698.350000001,0.0032875279993606543,-0.047862485717627,0.028631122321385316,0.55,-0.047862485717627,True,0,0.4444,HALTED,HALT: rejection_rate=44.44% > 40%
2023-12-12,4348590.350000001,0.012784316811636288,-0.035690058086797274,0.04470766788276981,0.6,-0.035690058086797274,True,0,0.0,NORMAL,
2023-12-13,4368682.350000001,0.00462034783294775,-0.031234610736388634,0.05037235618446245,0.65,-0.031234610736388634,True,0,0.0,NORMAL,
2023-12-14,4399439.470000001,0.0070403653861444305,-0.02441414842252237,0.04553295324112927,0.7,-0.02441414842252237,True,0,0.4,WARNING,WARN: rejection_rate=40.00% > 25%
2023-12-15,4417952.470000001,0.004208036075104813,-0.020308847964722494,0.027751441525303733,0.7,-0.020308847964722494,True,0,0.0,NORMAL,
2023-12-18,4392610.470000001,-0.00573614138497058,-0.025928494926401556,0.008164717004321531,0.65,-0.025928494926401556,True,1,0.0,NORMAL,
2023-12-19,4397518.970000001,0.0011174448618932512,-0.024840023727940436,0.027052010527906845,0.65,-0.024840023727940436,True,0,0.5,HALTED,HALT: rejection_rate=50.00% > 40%
2023-12-20,4411714.970000001,0.00322818391389452,-0.021692027979065213,0.029691660570546397,0.7,-0.021692027979065213,True,0,0.0,NORMAL,
2023-12-21,4470426.970000001,0.013308203362920337,-0.008672506535844433,0.053899065660839796,0.7,-0.008672506535844433,True,0,0.0,NORMAL,
2023-12-22,4406802.200000001,-0.014232369844529537,-0.022781446059876732,0.027540625923023976,0.7,-0.022781446059876732,True,1,0.8235,HALTED,HALT: rejection_rate=82.35% > 40%
2023-12-25,4326264.2,-0.018275837295352378,-0.04064093335368596,-0.017506307543382338,0.65,-0.04064093335368596,True,2,1.0,HALTED,WARN: rolling_20d_return=-0.0175 < 0.0; HALT: rejection_rate=100.00% > 40%
2023-12-26,4281038.200000001,-0.010453822954224356,-0.05066990318593645,-0.029750793499708106,0.6,-0.05066990318593645,True,3,0.0,WARNING,WARN: rolling_20d_return=-0.0298 < 0.0; WARN: consecutive_losses=3 >= 3
2023-12-27,4294785.0,0.0032110902444175524,-0.04762151857332484,-0.022455038226015578,0.6,-0.04762151857332484,True,0,0.6,HALTED,WARN: rolling_20d_return=-0.0225 < 0.0; HALT: rejection_rate=60.00% > 40%
2023-12-28,4372612.0,0.018121279644964766,-0.030363201783545176,-0.006279683381386292,0.65,-0.030363201783545176,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0063 < 0.0
2023-12-29,4479677.000000001,0.02448536481169629,-0.006621291044370137,-0.003320237515055058,0.65,-0.006621291044370137,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0033 < 0.0
2024-01-02,4503542.130000001,0.005327422044044667,-0.001329143412195283,0.01676776022893911,0.65,-0.001329143412195283,True,0,0.0,NORMAL,
2024-01-03,4503625.73,1.856316596723554e-05,-0.0013106049193378022,-0.0013106049193377656,0.7,-0.0013106049193378022,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0013 < 0.0
2024-01-04,4503918.33,6.496987483896168e-05,-0.0012457201943364131,0.016896360001566135,0.7,0.0,True,0,0.0,NORMAL,
2024-01-05,4504670.73,0.00016705453893085413,-0.0010788737586182608,0.05258441388943291,0.75,0.0,True,0,0.0,NORMAL,
2024-01-08,4504670.73,0.0,-0.0010788737586182608,0.04913535204446773,0.75,0.0,True,0,0.0,NORMAL,
2024-01-09,4504837.93,3.711703030495526e-05,-0.0010417967729032993,0.035930627496333134,0.75,0.0,True,0,0.0,NORMAL,
2024-01-10,4505172.330000001,7.423130536491994e-05,-0.000967642801472757,0.031242825425382703,0.75,0.0,True,0,0.0,NORMAL,
2024-01-11,4505088.73,-1.8556448871858977e-05,-0.0009861812943304442,0.024014254706861582,0.7,-1.8556448871858977e-05,True,1,0.0,NORMAL,
2024-01-12,4506008.33,0.0002041247254190324,-0.0007822578728973304,0.01993137332235695,0.7,0.0,True,0,0.0,NORMAL,
2024-01-15,4506384.530000001,8.34885274171514e-05,-0.0006988346550380477,0.025901240453037655,0.7,0.0,True,0,0.0,NORMAL,
2024-01-16,4506342.73,-9.275728629563941e-06,-0.0007081039014669946,0.024746626618872725,0.7,-9.275728629563941e-06,True,1,0.0,NORMAL,
2024-01-17,4506509.930000001,3.710325867739453e-05,-0.0006710269157518266,0.021487099834103685,0.7,0.0,True,0,0.0,NORMAL,
2024-01-18,4506886.130000001,8.347923467244778e-05,-0.0005876036978927504,0.008155632615110209,0.7,0.0,True,0,0.0,NORMAL,
2024-01-19,4507596.73,0.00015766983666827796,-0.00043002650860354493,0.022872487900636784,0.7,0.0,True,0,0.0,NORMAL,
2024-01-22,4508265.530000001,0.00014837174664485681,-0.0002817185657428732,0.04206893559575042,0.75,0.0,True,0,0.0,NORMAL,
2024-01-23,4507931.130000001,-7.417486786772572e-05,-0.00035587253717320904,0.052999510726159826,0.75,-7.417486786772572e-05,True,1,0.0,NORMAL,
2024-01-24,4507931.130000001,0.0,-0.00035587253717320904,0.04962905710064658,0.75,-7.417486786772572e-05,True,0,0.0,NORMAL,
2024-01-25,4507471.33,-0.00010199800900701537,-0.0004578342478899725,0.030841824063054357,0.7,-0.00017616531118590023,True,1,0.0,NORMAL,
2024-01-26,4508641.73,0.0002596577802304896,-0.00019829534788400353,0.006465807691045544,0.7,0.0,True,0,0.0,NORMAL,
2024-01-29,4508976.130000001,7.416867873428756e-05,-0.00012414137645366767,0.0012066057878756808,0.7,0.0,True,0,0.0,NORMAL,
2024-01-30,4509519.530000001,0.00012051516449264778,-3.641172879423545e-06,0.001308678907472327,0.7,0.0,True,0,0.0,NORMAL,
2024-01-31,4509770.33,5.561568107875172e-05,0.0,0.0012993130805727393,0.7,0.0,True,0,0.0,NORMAL,
2024-02-01,4486253.18,-0.005214711233421142,-0.005214711233421142,-0.004088545224258944,0.65,-0.005214711233421142,True,1,0.0,WARNING,WARN: rolling_20d_return=-0.0041 < 0.0
2024-02-02,4426208.18,-0.013384220103244375,-0.01852913649374255,-0.017418043338319755,0.6,-0.01852913649374255,True,2,0.0,WARNING,WARN: rolling_20d_return=-0.0174 < 0.0
2024-02-05,4327722.18,-0.02225064795754817,-0.04036749915821109,-0.03931678625339585,0.6,-0.04036749915821109,True,3,0.0,WARNING,WARN: rolling_20d_return=-0.0393 < 0.0; WARN: consecutive_losses=3 >= 3
2024-02-06,4293813.21,-0.007835292698941164,-0.047886500685723414,-0.046914769184867366,0.55,-0.047886500685723414,True,4,0.0,WARNING,WARN: rolling_20d_return=-0.0469 < 0.0; WARN: consecutive_losses=4 >= 3
2024-02-07,4103231.21,-0.04438525633955093,-0.09014630241713442,-0.0892008002692547,0.5,-0.09014630241713442,True,5,0.0,HALTED,HALT: rolling_20d_return=-0.0892 < -0.05; WARN: rolling_20d_max_drawdown=-0.0901 < -0.08; HALT: consecutive_losses=5 >= 5
2024-02-08,4255981.21,0.03722675915208785,-0.05627539795358051,-0.055487496180460893,0.55,-0.05627539795358051,True,0,0.0,HALTED,HALT: rolling_20d_return=-0.0555 < -0.05
2024-02-19,4441067.1899999995,0.04348843917945763,-0.015234287995326936,-0.014494400015171771,0.55,-0.015234287995326936,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0145 < 0.0
2024-02-20,4556806.1899999995,0.026061078350854677,0.0,0.011198318242429561,0.55,0.0,True,0,0.0,NORMAL,
2024-02-21,4738747.97,0.03992747824107048,0.0,0.05153390175709638,0.6,0.0,True,0,0.0,NORMAL,
2024-02-22,4923316.34,0.038948762662302995,0.0,0.09239865352444543,0.6,0.0,True,0,0.0,NORMAL,
2024-02-23,5152891.34,0.04663015417774272,0.0,0.14315712976391293,0.6,0.0,True,0,0.0,NORMAL,
2024-02-26,5260341.34,0.020852370622664828,0.0,0.16682154256339876,0.6,0.0,True,0,0.0,NORMAL,
2024-02-27,5443004.85,0.034724649636519556,0.0,0.2074285726720937,0.6,0.0,True,0,0.375,WARNING,WARN: rejection_rate=37.50% > 25%
2024-02-28,4880787.85,-0.1032916588343661,-0.1032916588343661,0.08271127247678223,0.6,-0.1032916588343661,True,1,0.0,WARNING,WARN: rolling_20d_max_drawdown=-0.1033 < -0.08; WARN: cumulative_drawdown=-0.1033 < -0.1
2024-02-29,5044526.85,0.033547657679896904,-0.0732091943662332,0.11914785046453069,0.65,-0.0732091943662332,True,0,0.0,NORMAL,
2024-03-01,5090762.8,0.009165567232534443,-0.06471463092670215,0.129112292539598,0.7,-0.06471463092670215,True,0,0.6429,HALTED,HALT: rejection_rate=64.29% > 40%
