date,code,side,jq_price,local_price,price_diff,jq_amount,local_amount,amount_diff,jq_value,local_value,value_diff,jq_commission,local_commission,commission_diff,match_status,diff_reason
2025-08-20,300929.XSHE,buy,11.8,11.8,0.0,200,200,0,2360.0,2360.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-20,300948.XSHE,sell,12.54,12.54,0.0,0,400,400,0.0,5016.0,5016.0,10.02,5.0,-5.02,amount_diff,fill quantity difference
2025-08-20,600455.XSHG,buy,28.2,28.2,0.0,900,900,0,25380.0,25380.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-20,600768.XSHG,buy,12.87,12.87,0.0,200,200,0,2574.0,2574.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-20,600847.XSHG,buy,11.63,11.63,0.0,2300,2300,0,26749.0,26749.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-20,603709.XSHG,sell,14.6,14.6,0.0,0,1700,1700,0.0,24820.0,24820.0,29.82,5.0,-24.82,amount_diff,fill quantity difference
2025-08-25,000890.XSHE,buy,4.2,4.2,0.0,100,100,0,420.0,420.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-25,002193.XSHE,buy,6.32,6.32,0.0,100,200,100,632.0,1264.0,632.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-08-25,002193.XSHE,buy,6.32,6.32,0.0,300,200,-100,1896.0,1264.0,-632.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-08-25,002719.XSHE,buy,9.92,9.92,0.0,100,200,100,992.0,1984.0,992.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-08-25,300163.XSHE,sell,3.44,3.44,0.0,0,400,400,0.0,1376.0,1376.0,6.38,5.0,-1.38,amount_diff,fill quantity difference
2025-08-25,300854.XSHE,sell,20.45,20.45,0.0,0,1800,1800,0.0,36810.0,36810.0,41.81,5.0,-36.81,amount_diff,fill quantity difference
2025-08-25,300929.XSHE,buy,11.73,11.73,0.0,100,100,0,1173.0,1173.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-25,300948.XSHE,buy,12.1,12.1,0.0,300,300,0,3630.0,3630.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-25,600455.XSHG,buy,28.5,28.5,0.0,900,900,0,25650.0,25650.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-28,000890.XSHE,buy,4.02,4.02,0.0,6500,6500,0,26129.999999999996,26129.999999999996,0.0,5.0,5.0,0.0,exact_match,
2025-08-28,001211.XSHE,sell,24.54,24.54,0.0,0,1000,1000,0.0,24540.0,24540.0,29.54,5.0,-24.54,amount_diff,fill quantity difference
2025-08-28,002193.XSHE,buy,6.07,6.07,0.0,300,300,0,1821.0,1821.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-28,300163.XSHE,sell,3.41,3.41,0.0,0,700,700,0.0,2387.0,2387.0,7.39,5.0,-2.3899999999999997,amount_diff,fill quantity difference
2025-08-28,300736.XSHE,sell,13.0,13.0,0.0,0,800,800,0.0,10400.0,10400.0,15.4,5.0,-10.4,amount_diff,fill quantity difference
2025-08-28,300854.XSHE,sell,19.7,19.7,0.0,0,1200,1200,0.0,23640.0,23640.0,28.64,5.0,-23.64,amount_diff,fill quantity difference
2025-08-28,300929.XSHE,buy,10.96,10.96,0.0,500,500,0,5480.0,5480.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-28,300948.XSHE,buy,11.66,11.66,0.0,200,200,0,2332.0,2332.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-28,600768.XSHG,buy,12.52,12.52,0.0,100,100,0,1252.0,1252.0,0.0,5.0,5.0,0.0,exact_match,
2025-08-28,600847.XSHG,buy,11.02,11.02,0.0,2500,2500,0,27550.0,27550.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,000890.XSHE,buy,4.01,4.01,0.0,6400,6400,0,25664.0,25664.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,001211.XSHE,sell,26.12,26.12,0.0,0,1100,1100,0.0,28732.0,28732.0,33.73,5.0,-28.729999999999997,amount_diff,fill quantity difference
2025-09-02,002193.XSHE,buy,5.9,5.9,0.0,300,300,0,1770.0,1770.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,002193.XSHE,buy,5.9,5.9,0.0,200,200,0,1180.0,1180.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,002719.XSHE,sell,9.6,9.6,0.0,0,2500,2500,0.0,24000.0,24000.0,29.0,5.0,-24.0,amount_diff,fill quantity difference
2025-09-02,300163.XSHE,sell,3.52,3.52,0.0,0,8700,8700,0.0,30624.0,30624.0,35.62,5.0,-30.619999999999997,amount_diff,fill quantity difference
2025-09-02,300594.XSHE,buy,17.88,17.88,0.0,1400,1400,0,25032.0,25032.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,300854.XSHE,sell,21.4,21.4,0.0,0,1400,1400,0.0,29959.999999999996,29959.999999999996,34.96,5.0,-29.96,amount_diff,fill quantity difference
2025-09-02,300948.XSHE,buy,11.29,11.29,0.0,300,200,-100,3386.9999999999995,2258.0,-1128.9999999999995,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-02,301098.XSHE,buy,9.09,9.09,0.0,2800,2800,0,25452.0,25452.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,600455.XSHG,buy,26.8,26.8,0.0,100,100,0,2680.0,2680.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,600847.XSHG,buy,10.95,10.95,0.0,2400,2400,0,26280.0,26280.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-02,603729.XSHG,buy,17.11,17.11,0.0,200,200,0,3422.0,3422.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-05,000890.XSHE,sell,4.03,4.03,0.0,0,300,300,0.0,1209.0,1209.0,6.21,5.0,-1.21,amount_diff,fill quantity difference
2025-09-05,002193.XSHE,sell,5.88,5.88,0.0,0,300,300,0.0,1764.0,1764.0,6.76,5.0,-1.7599999999999998,amount_diff,fill quantity difference
2025-09-05,300163.XSHE,buy,3.4,3.4,0.0,400,400,0,1360.0,1360.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-05,300594.XSHE,buy,17.49,17.49,0.0,1400,1400,0,24485.999999999996,24485.999999999996,0.0,5.0,5.0,0.0,exact_match,
2025-09-05,300736.XSHE,buy,12.35,12.35,0.0,200,200,0,2470.0,2470.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-05,300854.XSHE,sell,19.81,19.81,0.0,0,1300,1300,0.0,25753.0,25753.0,30.75,5.0,-25.75,amount_diff,fill quantity difference
2025-09-05,301098.XSHE,buy,9.05,9.05,0.0,2700,2700,0,24435.000000000004,24435.000000000004,0.0,5.0,5.0,0.0,exact_match,
2025-09-05,600768.XSHG,buy,12.1,12.1,0.0,100,100,0,1210.0,1210.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-05,600847.XSHG,sell,10.9,10.9,0.0,0,2400,2400,0.0,26160.0,26160.0,31.16,5.0,-26.16,amount_diff,fill quantity difference
2025-09-10,000890.XSHE,buy,4.08,4.08,0.0,100,200,100,408.0,816.0,408.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-10,002193.XSHE,buy,6.01,6.01,0.0,100,100,0,601.0,601.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-10,300163.XSHE,sell,3.53,3.53,0.0,0,200,200,0.0,706.0,706.0,5.71,5.0,-0.71,amount_diff,fill quantity difference
2025-09-10,300594.XSHE,buy,17.72,17.72,0.0,1600,1500,-100,28352.0,26580.0,-1772.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-10,301098.XSHE,buy,9.13,9.13,0.0,2800,3000,200,25564.000000000004,27390.000000000004,1826.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-10,600455.XSHG,sell,27.1,27.1,0.0,0,900,900,0.0,24390.0,24390.0,29.39,5.0,-24.39,amount_diff,fill quantity difference
2025-09-10,600847.XSHG,sell,11.57,11.57,0.0,0,2500,2500,0.0,28925.0,28925.0,33.92,5.0,-28.92,amount_diff,fill quantity difference
2025-09-15,000890.XSHE,sell,4.17,4.17,0.0,0,6600,6600,0.0,27522.0,27522.0,32.11,5.0,-27.11,amount_diff,fill quantity difference
2025-09-15,002193.XSHE,buy,5.96,5.96,0.0,100,100,0,596.0,596.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-15,300163.XSHE,sell,3.54,3.54,0.0,0,100,100,0.0,354.0,354.0,5.35,5.0,-0.34999999999999964,amount_diff,fill quantity difference
2025-09-15,300594.XSHE,buy,18.04,18.04,0.0,1300,1400,100,23452.0,25256.0,1804.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-15,300736.XSHE,buy,12.53,12.53,0.0,100,100,0,1253.0,1253.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-15,300948.XSHE,buy,,11.38,,,100,,,1138.0,,,5.0,,missing_in_jq,extra local trade not in JQ
2025-09-15,301098.XSHE,buy,9.03,9.03,0.0,3200,2900,-300,28895.999999999996,26186.999999999996,-2709.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-15,600455.XSHG,sell,27.05,27.05,0.0,0,1000,1000,0.0,27050.0,27050.0,32.05,5.0,-27.049999999999997,amount_diff,fill quantity difference
2025-09-18,000890.XSHE,sell,4.25,4.25,0.0,0,6100,6100,0.0,25925.0,25925.0,30.92,5.0,-25.92,amount_diff,fill quantity difference
2025-09-18,002193.XSHE,buy,6.0,6.0,0.0,600,600,0,3600.0,3600.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-18,002719.XSHE,buy,9.51,9.51,0.0,400,400,0,3804.0,3804.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-18,300163.XSHE,sell,3.73,3.73,0.0,0,600,600,0.0,2238.0,2238.0,7.24,5.0,-2.24,amount_diff,fill quantity difference
2025-09-18,300594.XSHE,buy,18.47,18.47,0.0,1500,1500,0,27705.0,27705.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-18,300736.XSHE,sell,15.36,15.36,0.0,0,3300,3300,0.0,50688.0,50688.0,55.76,5.07,-50.69,amount_diff,fill quantity difference
2025-09-18,300929.XSHE,buy,11.09,11.09,0.0,300,300,0,3327.0,3327.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-18,300948.XSHE,buy,11.62,11.62,0.0,100,100,0,1162.0,1162.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-18,301098.XSHE,buy,9.17,9.17,0.0,3100,3200,100,28427.0,29344.0,917.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-18,600455.XSHG,buy,27.3,27.3,0.0,900,900,0,24570.0,24570.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-18,600768.XSHG,buy,12.58,12.58,0.0,200,200,0,2516.0,2516.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-18,600847.XSHG,sell,11.53,11.53,0.0,0,2100,2100,0.0,24213.0,24213.0,29.21,5.0,-24.21,amount_diff,fill quantity difference
2025-09-18,603729.XSHG,buy,17.5,17.5,0.0,100,100,0,1750.0,1750.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-23,000890.XSHE,sell,4.35,4.35,0.0,0,6400,6400,0.0,27839.999999999996,27839.999999999996,32.84,5.0,-27.840000000000003,amount_diff,fill quantity difference
2025-09-23,002193.XSHE,buy,5.6,5.6,0.0,200,200,0,1120.0,1120.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-23,002719.XSHE,buy,8.77,8.77,0.0,2900,2900,0,25433.0,25433.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-23,002719.XSHE,buy,8.77,8.77,0.0,300,300,0,2631.0,2631.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-23,300163.XSHE,buy,3.44,3.44,0.0,7900,7900,0,27176.0,27176.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-23,300405.XSHE,buy,5.87,,,100,,,587.0,,,5.0,,,missing_in_local,no matching local trade
2025-09-23,300594.XSHE,sell,17.87,17.87,0.0,0,100,100,0.0,1787.0,1787.0,6.79,5.0,-1.79,amount_diff,fill quantity difference
2025-09-23,300736.XSHE,sell,13.84,13.84,0.0,0,1500,1500,0.0,20760.0,20760.0,25.76,5.0,-20.76,amount_diff,fill quantity difference
2025-09-23,600455.XSHG,buy,26.34,26.34,0.0,1000,1000,0,26340.0,26340.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-23,600847.XSHG,sell,11.03,11.03,0.0,0,2400,2400,0.0,26472.0,26472.0,31.47,5.0,-26.47,amount_diff,fill quantity difference
2025-09-26,002193.XSHE,sell,5.75,5.75,0.0,0,500,500,0.0,2875.0,2875.0,7.88,5.0,-2.88,amount_diff,fill quantity difference
2025-09-26,002719.XSHE,sell,8.87,8.87,0.0,0,100,100,0.0,886.9999999999999,886.9999999999999,5.89,5.0,-0.8899999999999997,amount_diff,fill quantity difference
2025-09-26,300163.XSHE,buy,3.32,3.32,0.0,1300,1300,0,4316.0,4316.0,0.0,5.0,5.0,0.0,exact_match,
2025-09-26,300405.XSHE,buy,6.07,6.07,0.0,100,200,100,607.0,1214.0,607.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-09-26,603729.XSHG,sell,16.9,16.9,0.0,0,100,100,0.0,1689.9999999999998,1689.9999999999998,6.69,5.0,-1.6900000000000004,amount_diff,fill quantity difference
2025-10-09,002193.XSHE,buy,5.86,5.86,0.0,1800,1800,0,10548.0,10548.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-09,300163.XSHE,buy,3.61,,,200,,,722.0,,,5.0,,,missing_in_local,no matching local trade
2025-10-09,300736.XSHE,sell,13.39,13.39,0.0,0,1300,1300,0.0,17407.0,17407.0,22.41,5.0,-17.41,amount_diff,fill quantity difference
2025-10-09,300929.XSHE,buy,10.93,10.93,0.0,600,600,0,6558.0,6558.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-10,300948.XSHE,sell,22.74,22.74,0.0,0,8900,8900,0.0,202386.0,202386.0,222.62,20.24,-202.38,amount_diff,fill quantity difference
2025-10-14,002193.XSHE,buy,5.8,5.8,0.0,800,800,0,4640.0,4640.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,002719.XSHE,buy,9.58,9.58,0.0,600,600,0,5748.0,5748.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,300163.XSHE,buy,3.6,3.6,0.0,1500,1700,200,5400.0,6120.0,720.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-10-14,300385.XSHE,buy,5.29,5.29,0.0,5400,5400,0,28566.0,28566.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,300405.XSHE,buy,6.64,6.64,0.0,4100,4100,0,27224.0,27224.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,300594.XSHE,buy,17.89,17.89,0.0,900,900,0,16101.0,16101.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,300929.XSHE,buy,11.18,11.18,0.0,100,100,0,1118.0,1118.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,300948.XSHE,sell,18.51,18.51,0.0,0,1000,1000,0.0,18510.0,18510.0,23.51,5.0,-18.51,amount_diff,fill quantity difference
2025-10-14,301098.XSHE,buy,9.07,9.07,0.0,1100,1100,0,9977.0,9977.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,600455.XSHG,buy,25.83,25.83,0.0,3600,3600,0,92988.0,92988.0,0.0,9.3,9.3,0.0,exact_match,
2025-10-14,600768.XSHG,buy,12.76,12.76,0.0,600,600,0,7656.0,7656.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-14,603729.XSHG,buy,16.83,16.83,0.0,1000,1000,0,16830.0,16830.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-17,002193.XSHE,buy,5.19,5.19,0.0,2300,2300,0,11937.0,11937.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-17,002719.XSHE,sell,9.7,9.7,0.0,0,400,400,0.0,3879.9999999999995,3879.9999999999995,8.88,5.0,-3.880000000000001,amount_diff,fill quantity difference
2025-10-17,300163.XSHE,buy,3.51,3.51,0.0,100,100,0,351.0,351.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-17,300405.XSHE,buy,6.15,6.15,0.0,200,200,0,1230.0,1230.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-17,300736.XSHE,buy,13.02,13.02,0.0,300,300,0,3906.0,3906.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-17,300736.XSHE,buy,13.02,13.02,0.0,1900,1900,0,24738.0,24738.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-17,300948.XSHE,sell,19.99,19.99,0.0,0,1600,1600,0.0,31983.999999999996,31983.999999999996,36.98,5.0,-31.979999999999997,amount_diff,fill quantity difference
2025-10-17,301098.XSHE,sell,9.0,9.0,0.0,0,100,100,0.0,900.0,900.0,5.9,5.0,-0.9000000000000004,amount_diff,fill quantity difference
2025-10-17,600455.XSHG,sell,25.99,25.99,0.0,0,100,100,0.0,2599.0,2599.0,7.6,5.0,-2.5999999999999996,amount_diff,fill quantity difference
2025-10-22,002193.XSHE,sell,5.59,5.59,0.0,0,800,800,0.0,4472.0,4472.0,9.47,5.0,-4.470000000000001,amount_diff,fill quantity difference
2025-10-22,002719.XSHE,sell,10.13,10.13,0.0,0,100,100,0.0,1013.0000000000001,1013.0000000000001,6.01,5.0,-1.0099999999999998,amount_diff,fill quantity difference
2025-10-22,300405.XSHE,sell,6.39,6.39,0.0,0,4500,4500,0.0,28755.0,28755.0,33.75,5.0,-28.75,amount_diff,fill quantity difference
2025-10-22,300736.XSHE,buy,12.99,12.99,0.0,100,2500,2400,1299.0,32475.0,31176.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-10-22,300736.XSHE,buy,12.99,,,2400,,,31176.0,,,5.0,,,missing_in_local,no matching local trade
2025-10-22,600768.XSHG,buy,12.86,12.86,0.0,100,100,0,1286.0,1286.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-27,002193.XSHE,buy,5.6,5.6,0.0,400,400,0,2240.0,2240.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-27,002719.XSHE,buy,9.91,9.91,0.0,100,100,0,991.0,991.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-27,002719.XSHE,buy,9.91,9.91,0.0,100,200,100,991.0,1982.0,991.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-10-27,300163.XSHE,sell,3.78,3.78,0.0,0,400,400,0.0,1512.0,1512.0,6.51,5.0,-1.5099999999999998,amount_diff,fill quantity difference
2025-10-27,300736.XSHE,sell,13.92,13.92,0.0,0,300,300,0.0,4176.0,4176.0,9.18,5.0,-4.18,amount_diff,fill quantity difference
2025-10-27,300929.XSHE,buy,11.36,11.36,0.0,300,200,-100,3408.0,2272.0,-1136.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-10-27,301098.XSHE,buy,9.47,9.47,0.0,100,100,0,947.0000000000001,947.0000000000001,0.0,5.0,5.0,0.0,exact_match,
2025-10-27,600768.XSHG,sell,13.32,13.32,0.0,0,100,100,0.0,1332.0,1332.0,6.33,5.0,-1.33,amount_diff,fill quantity difference
2025-10-29,300163.XSHE,sell,4.71,4.7,-0.009999999999999787,0,7700,7700,0.0,36190.0,36190.0,41.27,5.0,-36.27,price_and_amount_diff,price and amount both differ
2025-10-30,002193.XSHE,buy,5.5,5.5,0.0,800,800,0,4400.0,4400.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-30,002719.XSHE,buy,9.3,9.3,0.0,1500,1400,-100,13950.000000000002,13020.000000000002,-930.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-10-30,300163.XSHE,sell,4.68,4.68,0.0,0,5900,5900,0.0,27612.0,27612.0,32.61,5.0,-27.61,amount_diff,fill quantity difference
2025-10-30,300385.XSHE,buy,5.4,5.4,0.0,100,100,0,540.0,540.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-30,300405.XSHE,buy,6.38,6.38,0.0,4700,4700,0,29986.0,29986.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-30,300594.XSHE,buy,18.36,18.36,0.0,200,100,-100,3672.0,1836.0,-1836.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-10-30,300736.XSHE,sell,14.35,14.35,0.0,0,200,200,0.0,2870.0,2870.0,7.87,5.0,-2.87,amount_diff,fill quantity difference
2025-10-30,300929.XSHE,buy,11.17,11.17,0.0,300,400,100,3351.0,4468.0,1117.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-10-30,301098.XSHE,buy,9.46,9.46,0.0,200,200,0,1892.0000000000002,1892.0000000000002,0.0,5.0,5.0,0.0,exact_match,
2025-10-30,600768.XSHG,buy,13.21,13.21,0.0,100,100,0,1321.0,1321.0,0.0,5.0,5.0,0.0,exact_match,
2025-10-30,603729.XSHG,buy,17.04,17.04,0.0,300,300,0,5112.0,5112.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-04,002193.XSHE,sell,5.75,5.75,0.0,0,600,600,0.0,3450.0,3450.0,8.45,5.0,-3.4499999999999993,amount_diff,fill quantity difference
2025-11-04,002719.XSHE,buy,9.38,9.38,0.0,200,200,0,1876.0000000000002,1876.0000000000002,0.0,5.0,5.0,0.0,exact_match,
2025-11-04,002883.XSHE,buy,11.74,11.74,0.0,2600,2600,0,30524.0,30524.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-04,300163.XSHE,sell,4.82,4.82,0.0,0,6700,6700,0.0,32294.000000000004,32294.000000000004,37.29,5.0,-32.29,amount_diff,fill quantity difference
2025-11-04,300385.XSHE,sell,5.79,5.79,0.0,0,200,200,0.0,1158.0,1158.0,6.16,5.0,-1.1600000000000001,amount_diff,fill quantity difference
2025-11-04,300594.XSHE,sell,19.02,,,0,,,0.0,,,6.9,,,missing_in_local,no matching local trade
2025-11-04,300736.XSHE,buy,13.82,13.82,0.0,100,200,100,1382.0,2764.0,1382.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-04,300736.XSHE,buy,13.82,13.82,0.0,300,200,-100,4146.0,2764.0,-1382.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-04,300929.XSHE,buy,11.35,,,100,,,1135.0,,,5.0,,,missing_in_local,no matching local trade
2025-11-04,301098.XSHE,buy,9.42,9.42,0.0,300,300,0,2826.0,2826.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-04,603729.XSHG,sell,17.69,17.69,0.0,0,100,100,0.0,1769.0000000000002,1769.0000000000002,6.77,5.0,-1.7699999999999996,amount_diff,fill quantity difference
2025-11-07,002193.XSHE,sell,5.93,5.93,0.0,0,200,200,0.0,1186.0,1186.0,6.19,5.0,-1.1900000000000004,amount_diff,fill quantity difference
2025-11-07,002883.XSHE,buy,11.82,11.82,0.0,2700,2700,0,31914.0,31914.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-07,300163.XSHE,sell,5.06,5.06,0.0,0,6700,6700,0.0,33902.0,33902.0,38.4,5.0,-33.4,amount_diff,fill quantity difference
2025-11-07,300385.XSHE,buy,5.79,5.79,0.0,100,100,0,579.0,579.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-07,300405.XSHE,buy,6.58,6.58,0.0,4800,4800,0,31584.0,31584.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-07,300594.XSHE,buy,18.8,18.8,0.0,200,200,0,3760.0,3760.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-07,300736.XSHE,sell,15.5,15.5,0.0,0,2700,2700,0.0,41850.0,41850.0,46.85,5.0,-41.85,amount_diff,fill quantity difference
2025-11-07,300929.XSHE,sell,11.85,11.85,0.0,0,100,100,0.0,1185.0,1185.0,7.37,5.0,-2.37,amount_diff,fill quantity difference
2025-11-07,301098.XSHE,buy,9.41,9.41,0.0,400,400,0,3764.0,3764.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-07,600455.XSHG,buy,28.21,28.21,0.0,100,100,0,2821.0,2821.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-07,600768.XSHG,buy,13.75,13.75,0.0,100,100,0,1375.0,1375.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-12,002193.XSHE,sell,6.15,6.15,0.0,0,300,300,0.0,1845.0,1845.0,6.84,5.0,-1.8399999999999999,amount_diff,fill quantity difference
2025-11-12,002719.XSHE,sell,10.13,10.13,0.0,0,400,400,0.0,4052.0000000000005,4052.0000000000005,9.05,5.0,-4.050000000000001,amount_diff,fill quantity difference
2025-11-12,002883.XSHE,buy,12.02,12.02,0.0,2700,2700,0,32454.0,32454.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-12,300163.XSHE,sell,4.82,4.82,0.0,0,5700,5700,0.0,27474.0,27474.0,32.96,5.0,-27.96,amount_diff,fill quantity difference
2025-11-12,300385.XSHE,sell,6.46,6.46,0.0,0,400,400,0.0,2584.0,2584.0,7.58,5.0,-2.58,amount_diff,fill quantity difference
2025-11-12,300405.XSHE,sell,7.01,7.01,0.0,0,300,300,0.0,2103.0,2103.0,7.1,5.0,-2.0999999999999996,amount_diff,fill quantity difference
2025-11-12,300417.XSHE,buy,14.08,14.08,0.0,2200,2200,0,30976.0,30976.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-12,300594.XSHE,buy,18.95,18.95,0.0,100,100,0,1895.0,1895.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-12,300736.XSHE,sell,17.32,17.32,0.0,0,2300,2300,0.0,39836.0,39836.0,44.84,5.0,-39.84,amount_diff,fill quantity difference
2025-11-12,301098.XSHE,buy,9.58,9.58,0.0,200,100,-100,1916.0,958.0,-958.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-12,600455.XSHG,buy,28.3,28.3,0.0,100,100,0,2830.0,2830.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-12,600768.XSHG,buy,13.62,13.62,0.0,400,400,0,5448.0,5448.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-12,603729.XSHG,buy,18.19,18.19,0.0,100,100,0,1819.0000000000002,1819.0000000000002,0.0,5.0,5.0,0.0,exact_match,
2025-11-17,002193.XSHE,sell,6.44,6.44,0.0,0,400,400,0.0,2576.0,2576.0,7.58,5.0,-2.58,amount_diff,fill quantity difference
2025-11-17,002883.XSHE,buy,12.21,12.21,0.0,2800,2800,0,34188.0,34188.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-17,300163.XSHE,sell,4.99,4.99,0.0,0,6700,6700,0.0,33433.0,33433.0,38.43,5.0,-33.43,amount_diff,fill quantity difference
2025-11-17,300385.XSHE,buy,6.38,6.38,0.0,100,100,0,638.0,638.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-17,300405.XSHE,sell,7.37,7.37,0.0,0,200,200,0.0,1474.0,1474.0,5.74,5.0,-0.7400000000000002,amount_diff,fill quantity difference
2025-11-17,300417.XSHE,buy,14.54,14.54,0.0,2300,2300,0,33442.0,33442.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-17,300736.XSHE,sell,19.0,19.0,0.0,0,2000,2000,0.0,38000.0,38000.0,43.0,5.0,-38.0,amount_diff,fill quantity difference
2025-11-17,301098.XSHE,buy,9.81,9.81,0.0,100,100,0,981.0,981.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-17,600455.XSHG,buy,28.87,28.87,0.0,100,100,0,2887.0,2887.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-17,603729.XSHG,buy,18.44,18.44,0.0,100,100,0,1844.0000000000002,1844.0000000000002,0.0,5.0,5.0,0.0,exact_match,
2025-11-20,002193.XSHE,buy,6.13,6.13,0.0,200,200,0,1226.0,1226.0,0.0,5.0,5.0,0.0,exact_match,
